"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"1433","44.3524","3.0788","5621.5940","5616.3941","74.9279","2.0408","99.6950","5614.1923"
"1434","44.3694","3.0800","5621.3503","5616.3294","75.5435","2.0400","99.6950","5706.8252"
"1435","44.3864","3.0811","5621.1187","5616.2647","75.0571","2.0393","99.6950","5633.5681"
"1436","44.4034","3.0822","5620.8983","5616.2000","75.0741","2.0385","99.6950","5636.1158"
"1437","44.4204","3.0833","5620.6883","5616.1353","74.9387","2.0378","99.6950","5615.8160"
"1438","44.4374","3.0844","5620.4878","5616.0706","75.0920","2.0371","99.6950","5638.8060"
"1439","44.4544","3.0856","5620.2959","5616.0059","75.7773","2.0363","99.6950","5742.2007"
"1440","44.4714","3.0867","5620.1121","5615.9411","76.3196","2.0356","99.6950","5824.6876"
"1441","44.4884","3.0878","5619.9881","5615.8764","75.0861","2.0348","99.6950","5637.9296"
"1442","44.5054","3.0889","5619.8186","5615.8117","75.2233","2.0341","99.6950","5658.5440"
"1443","44.5224","3.0900","5619.6550","5615.7470","75.5445","2.0334","99.6950","5706.9737"
"1444","44.5394","3.0912","5619.4971","5615.6823","75.1447","2.0326","99.6950","5646.7188"
"1445","44.5564","3.0923","5619.3441","5615.6176","75.0753","2.0319","99.6950","5636.3067"
"1446","44.5734","3.0934","5619.1958","5615.5529","75.2725","2.0312","99.6950","5665.9512"
"1447","44.5904","3.0945","5619.0516","5615.4882","75.4165","2.0304","99.6950","5687.6523"
"1448","44.6074","3.0956","5618.9112","5615.4234","75.7885","2.0297","99.6950","5743.9026"
"1449","44.6244","3.0968","5618.8007","5615.3587","74.8907","2.0290","99.6950","5608.6220"
"1450","44.6414","3.0979","5618.6672","5615.2940","74.7749","2.0282","99.6950","5591.2808"
"1451","44.6584","3.0990","5618.5367","5615.2293","75.3525","2.0275","99.6950","5678.0044"
"1452","44.6754","3.1001","5618.4089","5615.1646","75.0180","2.0268","99.6950","5627.7011"
"1453","44.6924","3.1012","5618.2836","5615.0999","75.3083","2.0260","99.6950","5671.3379"
"1454","44.7094","3.1024","5618.1607","5615.0352","74.9070","2.0253","99.6950","5611.0605"
"1455","44.7264","3.1035","5618.0399","5614.9704","74.8670","2.0246","99.6950","5605.0683"
"1456","44.7434","3.1046","5617.9211","5614.9057","75.0269","2.0238","99.6950","5629.0313"
"1457","44.7604","3.1057","5617.7032","5614.7399","75.3813","2.0231","99.6950","5682.3443"
"1458","44.7774","3.1068","5617.4870","5614.5741","75.2873","2.0224","99.6950","5668.1735"
"1459","44.7944","3.1079","5617.2725","5614.4083","75.1710","2.0217","99.6950","5650.6855"
"1460","44.8114","3.1091","5617.0596","5614.2425","74.8696","2.0209","99.6950","5605.4563"
"1461","44.8284","3.1102","5616.8481","5614.0767","75.7422","2.0202","99.6950","5736.8866"
"1462","44.8454","3.1113","5616.6381","5613.9109","75.7579","2.0195","99.6950","5739.2539"
"1463","44.8624","3.1124","5616.4295","5613.7451","75.1944","2.0187","99.6950","5654.2034"
"1464","44.8794","3.1135","5616.2221","5613.5793","75.2016","2.0180","99.6950","5655.2818"
"1465","44.8964","3.1147","5616.0159","5613.4135","75.5166","2.0173","99.6950","5702.7501"
"1466","44.9134","3.1158","5615.8109","5613.2477","75.2584","2.0166","99.6950","5663.8305"
"1467","44.9304","3.1169","5615.6070","5613.0818","75.1203","2.0158","99.6950","5643.0651"
"1468","44.9474","3.1180","5615.4042","5612.9160","74.8870","2.0151","99.6950","5608.0683"
"1469","44.9644","3.1191","5615.2025","5612.7502","74.8179","2.0144","99.6950","5597.7187"
"1470","44.9814","3.1203","5615.0017","5612.5844","74.7614","2.0137","99.6950","5589.2616"
"1471","44.9984","3.1214","5614.8018","5612.4186","74.3661","2.0130","99.6950","5530.3180"
"1472","45.0154","3.1225","5614.5164","5612.1663","75.4252","2.0122","99.6950","5688.9539"
"1473","45.0324","3.1236","5614.2318","5611.9139","75.8693","2.0115","99.6950","5756.1463"
"1474","45.0494","3.1247","5613.9480","5611.6616","75.3874","2.0108","99.6950","5683.2545"
"1475","45.0664","3.1258","5613.6651","5611.4093","75.2624","2.0101","99.6950","5664.4264"
"1476","45.0834","3.1270","5613.3829","5611.1569","75.8197","2.0094","99.6950","5748.6239"
"1477","45.1004","3.1281","5613.1015","5610.9046","75.8439","2.0086","99.6950","5752.2926"
"1478","45.1174","3.1292","5612.8208","5610.6523","75.4345","2.0079","99.6950","5690.3666"
"1479","45.1344","3.1303","5612.5409","5610.3999","75.0951","2.0072","99.6950","5639.2668"
"1480","45.1514","3.1314","5612.1947","5610.1476","74.7680","2.0065","99.6950","5590.2495"
"1481","45.1684","3.1325","5611.9164","5609.8953","75.1300","2.0058","99.6950","5644.5136"
"1482","45.1854","3.1337","5611.6387","5609.6429","74.9981","2.0051","99.6950","5624.7141"
"1483","45.2024","3.1348","5611.3617","5609.3906","74.6562","2.0043","99.6950","5573.5511"
"1484","45.2194","3.1359","5611.0852","5609.1382","75.0899","2.0036","99.6950","5638.4988"
"1485","45.2364","3.1370","5610.8093","5608.8859","75.3191","2.0029","99.6950","5672.9601"
"1486","45.2534","3.1381","5610.5005","5608.6336","75.3233","2.0022","99.6950","5673.6009"
"1487","45.2704","3.1392","5610.2259","5608.3812","74.8497","2.0015","99.6950","5602.4742"
"1488","45.2874","3.1404","5609.9518","5608.1289","74.5567","2.0008","99.6950","5558.6981"
"1489","45.3044","3.1415","5609.6781","5607.8766","74.7646","2.0001","99.6950","5589.7461"
"1490","45.3214","3.1426","5609.4050","5607.6242","74.7045","1.9994","99.6950","5580.7558"
"1491","45.3384","3.1437","5609.1323","5607.3719","74.8200","1.9986","99.6950","5598.0281"
"1492","45.3554","3.1448","5608.8601","5607.1196","75.2499","1.9979","99.6950","5662.5484"
"1493","45.3724","3.1459","5608.5884","5606.8672","75.0035","1.9972","99.6950","5625.5250"
"1494","45.3894","3.1471","5608.9083","5606.6149","74.6073","1.9965","99.6950","5566.2479"
"1495","45.4064","3.1482","5608.6403","5606.3625","74.1273","1.9958","99.6950","5494.8550"
"1496","45.4234","3.1493","5608.3728","5606.1102","74.7978","1.9951","99.6950","5594.7165"
"1497","45.4404","3.1504","5608.1057","5605.8579","75.2410","1.9944","99.6950","5661.2136"
"1498","45.4574","3.1515","5607.8390","5605.6055","74.5948","1.9937","99.6950","5564.3830"
"1499","45.4744","3.1526","5607.5727","5605.3532","74.1051","1.9930","99.6950","5491.5596"
"1500","45.4914","3.1538","5607.3068","5605.1009","74.5984","1.9923","99.6950","5564.9242"
"1501","45.5084","3.1549","5607.0413","5604.8485","75.0510","1.9916","99.6950","5632.6519"
"1502","45.5254","3.1560","5608.2103","5605.7351","75.2109","1.9909","99.6950","5656.6743"
"1503","45.5424","3.1571","5609.0859","5606.6216","75.3839","1.9902","99.6950","5682.7258"
"1504","45.5594","3.1582","5609.9618","5607.5082","74.7798","1.9895","99.6950","5592.0145"
"1505","45.5764","3.1593","5610.8381","5608.3947","75.5595","1.9888","99.6950","5709.2366"
"1506","45.5934","3.1605","5611.7147","5609.2813","75.9191","1.9881","99.6950","5763.7035"
"1507","45.6104","3.1616","5612.5917","5610.1678","75.2222","1.9874","99.6950","5658.3769"
"1508","45.6274","3.1627","5613.4689","5611.0543","75.0195","1.9867","99.6950","5627.9252"
"1509","45.6444","3.1638","5614.3465","5611.9409","75.0547","1.9860","99.6950","5633.2147"
"1510","45.6614","3.1649","5615.2245","5612.8274","75.8488","1.9853","99.6950","5753.0365"
"1511","45.6784","3.1660","5616.1027","5613.7140","75.4798","1.9846","99.6950","5697.2075"
"1512","45.6954","3.1671","5616.9812","5614.6005","76.0497","1.9839","99.6950","5783.5558"
"1513","45.7124","3.1683","5617.8601","5615.4871","75.9832","1.9832","99.6950","5773.4393"
"1514","45.7294","3.1694","5618.7392","5616.3736","74.4879","1.9825","99.6950","5548.4485"
"1515","45.7464","3.1705","5619.6186","5617.2602","74.6613","1.9818","99.6950","5574.3059"
"1516","45.7634","3.1716","5620.4983","5618.1467","75.7782","1.9811","99.6950","5742.3328"
"1517","45.7804","3.1727","5621.2108","5618.8658","75.1857","1.9804","99.6950","5652.8932"
"1518","45.7974","3.1738","5621.9236","5619.5849","75.2005","1.9797","99.6950","5655.1227"
"1519","45.8144","3.1750","5622.6367","5620.3040","74.7406","1.9790","99.6950","5586.1594"
"1520","45.8314","3.1761","5623.3500","5621.0230","74.4125","1.9783","99.6950","5537.2200"
"1521","45.8484","3.1772","5624.0636","5621.7421","75.6844","1.9776","99.6950","5728.1216"
"1522","45.8654","3.1783","5624.7774","5622.4612","75.7359","1.9769","99.6950","5735.9196"
"1523","45.8824","3.1794","5625.4915","5623.1803","75.3743","1.9762","99.6950","5681.2832"
"1524","45.8994","3.1805","5626.2058","5623.8994","75.0262","1.9755","99.6950","5628.9366"
"1525","45.9164","3.1816","5626.9204","5624.6185","74.9170","1.9748","99.6950","5612.5549"
"1526","45.9334","3.1828","5627.6352","5625.3376","75.3343","1.9741","99.6950","5675.2636"
"1527","45.9504","3.1839","5628.3502","5626.0567","75.4718","1.9734","99.6950","5695.9942"
"1528","45.9674","3.1850","5629.0655","5626.7757","75.1666","1.9728","99.6950","5650.0197"
"1529","45.9844","3.1861","5629.7810","5627.4948","75.7168","1.9721","99.6950","5733.0324"
"1530","46.0014","3.1872","5630.4967","5628.2139","75.6635","1.9714","99.6950","5724.9682"
"1531","46.0184","3.1883","5631.0000","5628.9330","75.0194","1.9707","99.6950","5627.9112"
"1532","46.0354","3.1894","5631.5285","5629.4633","75.8085","1.9700","99.6950","5746.9298"
"1533","46.0524","3.1906","5632.0571","5629.9936","75.9383","1.9693","99.6950","5766.6203"
"1534","46.0694","3.1917","5632.5860","5630.5240","74.9103","1.9686","99.6950","5611.5465"
"1535","46.0864","3.1928","5633.1151","5631.0543","74.8477","1.9679","99.6950","5602.1781"
"1536","46.1034","3.1939","5633.6444","5631.5846","75.2075","1.9673","99.6950","5656.1674"
"1537","46.1204","3.1950","5634.0675","5632.1149","75.5396","1.9666","99.6950","5706.2261"
"1538","46.1374","3.1961","5634.5977","5632.6452","75.5240","1.9659","99.6950","5703.8694"
"1539","46.1544","3.1972","5635.1281","5633.1755","75.0817","1.9652","99.6950","5637.2592"
"1540","46.1714","3.1983","5635.6587","5633.7059","75.3277","1.9645","99.6950","5674.2697"
"1541","46.1884","3.1995","5636.1895","5634.2362","75.1605","1.9638","99.6950","5649.1063"
"1542","46.2054","3.2006","5636.7204","5634.7665","75.0075","1.9631","99.6950","5626.1212"
"1543","46.2224","3.2017","5637.2516","5635.2968","75.1583","1.9625","99.6950","5648.7682"
"1544","46.2394","3.2028","5637.7829","5635.8271","75.6065","1.9618","99.6950","5716.3436"
"1545","46.2564","3.2039","5638.3144","5636.3575","75.3614","1.9611","99.6950","5679.3349"
"1546","46.2734","3.2050","5638.8461","5636.8878","76.1555","1.9604","99.6950","5799.6644"
"1547","46.2904","3.2061","5639.2311","5637.2712","75.5587","1.9597","99.6950","5709.1122"
"1548","46.3074","3.2072","5639.6154","5637.6546","75.7272","1.9591","99.6950","5734.6035"
"1549","46.3244","3.2084","5640.0008","5638.0380","75.8196","1.9584","99.6950","5748.6102"
"1550","46.3414","3.2095","5640.3863","5638.4214","75.3164","1.9577","99.6950","5672.5634"
"1551","46.3584","3.2106","5640.7719","5638.8049","75.4322","1.9570","99.6950","5690.0158"
"1552","46.3754","3.2117","5641.1578","5639.1883","74.4733","1.9563","99.6950","5546.2666"
"1553","46.3924","3.2128","5641.5438","5639.5717","74.8869","1.9557","99.6950","5608.0442"
"1554","46.4094","3.2139","5641.9296","5639.9551","75.2504","1.9550","99.6950","5662.6217"
"1555","46.4264","3.2150","5642.3160","5640.3385","74.6811","1.9543","99.6950","5577.2618"
"1556","46.4434","3.2161","5642.7025","5640.7219","75.6510","1.9536","99.6950","5723.0739"
"1557","46.4604","3.2173","5643.0892","5641.1054","74.9596","1.9530","99.6950","5618.9385"
"1558","46.4774","3.2184","5643.4761","5641.4888","75.8037","1.9523","99.6950","5746.2017"
"1559","46.4944","3.2195","5643.8631","5641.8722","74.9397","1.9516","99.6950","5615.9525"
"1560","46.5114","3.2206","5644.2503","5642.2556","74.7155","1.9509","99.6950","5582.4121"
"1561","46.5284","3.2217","5644.6377","5642.6390","75.7450","1.9503","99.6950","5737.3073"
"1562","46.5454","3.2228","5644.8786","5642.8757","75.6292","1.9496","99.6950","5719.7704"
"1563","46.5624","3.2239","5645.1196","5643.1125","74.7637","1.9489","99.6950","5589.6180"
"1564","46.5794","3.2250","5645.3608","5643.3492","75.6295","1.9482","99.6950","5719.8276"
"1565","46.5964","3.2262","5645.6021","5643.5859","75.3904","1.9476","99.6950","5683.7122"
"1566","46.6134","3.2273","5645.8437","5643.8227","75.0060","1.9469","99.6950","5625.8945"
"1567","46.6304","3.2284","5646.0854","5644.0594","74.8504","1.9462","99.6950","5602.5758"
"1568","46.6474","3.2295","5646.3272","5644.2961","75.2684","1.9456","99.6950","5665.3316"
"1569","46.6644","3.2306","5646.5693","5644.5329","75.4921","1.9449","99.6950","5699.0557"
"1570","46.6814","3.2317","5646.8115","5644.7696","75.0622","1.9442","99.6950","5634.3341"
"1571","46.6984","3.2328","5647.0538","5645.0063","75.8129","1.9436","99.6950","5747.5946"
"1572","46.7154","3.2339","5647.2964","5645.2431","75.6355","1.9429","99.6950","5720.7218"
"1573","46.7324","3.2350","5647.5391","5645.4798","75.6491","1.9422","99.6950","5722.7865"
"1574","46.7494","3.2362","5647.7820","5645.7165","75.0888","1.9416","99.6950","5638.3243"
"1575","46.7664","3.2373","5648.0250","5645.9533","75.6825","1.9409","99.6950","5727.8359"
"1576","46.7834","3.2384","5648.2682","5646.1900","75.3448","1.9402","99.6950","5676.8400"
"1577","46.8004","3.2395","5648.3771","5646.2923","75.1820","1.9396","99.6950","5652.3307"
"1578","46.8174","3.2406","5648.4862","5646.3945","75.4047","1.9389","99.6950","5685.8715"
"1579","46.8344","3.2417","5648.5955","5646.4968","74.6990","1.9382","99.6950","5579.9340"
"1580","46.8514","3.2428","5648.7049","5646.5991","75.1728","1.9376","99.6950","5650.9507"
"1581","46.8684","3.2439","5648.8145","5646.7013","74.6502","1.9369","99.6950","5572.6564"
"1582","46.8854","3.2450","5648.9243","5646.8036","75.1150","1.9362","99.6950","5642.2612"
"1583","46.9024","3.2461","5649.0342","5646.9058","75.1443","1.9356","99.6950","5646.6608"
"1584","46.9194","3.2473","5649.0905","5647.0081","75.2974","1.9349","99.6950","5669.6914"
"1585","46.9364","3.2484","5649.2011","5647.1104","75.1659","1.9343","99.6950","5649.9094"
"1586","46.9534","3.2495","5649.3119","5647.2126","75.2756","1.9336","99.6950","5666.4177"
"1587","46.9704","3.2506","5649.4229","5647.3149","75.5657","1.9329","99.6950","5710.1723"
"1588","46.9874","3.2517","5649.5340","5647.4172","75.7124","1.9323","99.6950","5732.3712"
"1589","47.0044","3.2528","5649.6454","5647.5194","75.7240","1.9316","99.6950","5734.1189"
"1590","47.0214","3.2539","5649.7299","5647.6217","75.1721","1.9310","99.6950","5650.8475"
"1591","47.0384","3.2550","5649.8418","5647.7239","75.5739","1.9303","99.6950","5711.4129"
"1592","47.0554","3.2561","5649.8163","5647.6887","75.9685","1.9296","99.6950","5771.2204"
"1593","47.0724","3.2572","5649.7911","5647.6535","75.1511","1.9290","99.6950","5647.6931"
"1594","47.0894","3.2584","5649.7660","5647.6183","75.3130","1.9283","99.6950","5672.0463"
"1595","47.1064","3.2595","5649.7412","5647.5831","75.3828","1.9277","99.6950","5682.5687"
"1596","47.1234","3.2606","5649.7165","5647.5479","75.1183","1.9270","99.6950","5642.7546"
"1597","47.1404","3.2617","5649.6920","5647.5127","75.3056","1.9264","99.6950","5670.9267"
"1598","47.1574","3.2628","5649.6677","5647.4774","75.5515","1.9257","99.6950","5708.0259"
"1599","47.1744","3.2639","5649.6436","5647.4422","75.2392","1.9251","99.6950","5660.9393"
"1600","47.1914","3.2650","5649.6197","5647.4070","74.7481","1.9244","99.6950","5587.2809"
"1601","47.2084","3.2661","5649.5960","5647.3718","75.7226","1.9237","99.6950","5733.9147"
"1602","47.2254","3.2672","5649.5725","5647.3366","75.7999","1.9231","99.6950","5745.6229"
"1603","47.2424","3.2683","5649.5492","5647.3014","75.6975","1.9224","99.6950","5730.1139"
"1604","47.2594","3.2694","5649.5261","5647.2661","75.3153","1.9218","99.6950","5672.3969"
"1605","47.2764","3.2706","5649.5032","5647.2309","74.8040","1.9211","99.6950","5595.6349"
"1606","47.2934","3.2717","5649.4805","5647.1957","75.1912","1.9205","99.6950","5653.7116"
"1607","47.3104","3.2728","5649.3137","5647.0162","75.2251","1.9198","99.6950","5658.8162"
"1608","47.3274","3.2739","5649.1472","5646.8367","75.5083","1.9192","99.6950","5701.4993"
"1609","47.3444","3.2750","5648.9809","5646.6571","75.0343","1.9185","99.6950","5630.1515"
"1610","47.3614","3.2761","5648.8147","5646.4776","74.1110","1.9179","99.6950","5492.4431"
"1611","47.3784","3.2772","5648.6489","5646.2981","74.8743","1.9172","99.6950","5606.1535"
"1612","47.3954","3.2783","5648.4832","5646.1186","75.1865","1.9166","99.6950","5653.0165"
"1613","47.4124","3.2794","5648.3178","5645.9391","74.7236","1.9159","99.6950","5583.6200"
"1614","47.4294","3.2805","5648.1526","5645.7595","74.6217","1.9153","99.6950","5568.3936"
"1615","47.4464","3.2816","5647.9876","5645.5800","74.5775","1.9147","99.6950","5561.7974"
"1616","47.4634","3.2827","5647.8229","5645.4005","75.4632","1.9140","99.6950","5694.6977"
"1617","47.4804","3.2838","5647.6584","5645.2210","75.3077","1.9134","99.6950","5671.2538"
"1618","47.4974","3.2850","5647.4942","5645.0415","75.4106","1.9127","99.6950","5686.7584"
"1619","47.5144","3.2861","5647.3302","5644.8619","74.6167","1.9121","99.6950","5567.6454"
"1620","47.5314","3.2872","5647.1665","5644.6824","75.2344","1.9114","99.6950","5660.2198"
"1621","47.5484","3.2883","5647.0030","5644.5029","75.4434","1.9108","99.6950","5691.7028"
"1622","47.5654","3.2894","5646.8398","5644.3234","75.7805","1.9101","99.6950","5742.6908"
"1623","47.5824","3.2905","5646.6769","5644.1439","75.4909","1.9095","99.6950","5698.8785"
"1624","47.5994","3.2916","5646.5142","5643.9643","75.4696","1.9089","99.6950","5695.6633"
"1625","47.6164","3.2927","5646.3519","5643.7848","75.6586","1.9082","99.6950","5724.2290"
"1626","47.6334","3.2938","5646.1898","5643.6053","74.6838","1.9076","99.6950","5577.6696"
"1627","47.6504","3.2949","5646.0279","5643.4258","75.4788","1.9069","99.6950","5697.0552"
"1628","47.6674","3.2960","5645.8664","5643.2462","75.5281","1.9063","99.6950","5704.4916"
"1629","47.6844","3.2971","5645.7052","5643.0667","74.8043","1.9056","99.6950","5595.6818"
"1630","47.7014","3.2982","5645.5443","5642.8872","74.4567","1.9050","99.6950","5543.7932"
"1631","47.7184","3.2994","5645.3836","5642.7077","74.7785","1.9044","99.6950","5591.8283"
"1632","47.7354","3.3005","5645.2233","5642.5282","75.5872","1.9037","99.6950","5713.4189"
"1633","47.7524","3.3016","5645.0633","5642.3486","75.8896","1.9031","99.6950","5759.2332"
"1634","47.7694","3.3027","5644.9037","5642.1691","74.9334","1.9025","99.6950","5615.0104"
"1635","47.7864","3.3038","5644.7443","5641.9896","75.6897","1.9018","99.6950","5728.9378"
"1636","47.8034","3.3049","5644.5853","5641.8101","75.4781","1.9012","99.6950","5696.9464"
"1637","47.8204","3.3060","5644.2823","5641.4862","74.6453","1.9005","99.6950","5571.9139"
"1638","47.8374","3.3071","5643.9797","5641.1624","74.9430","1.8999","99.6950","5616.4570"
"1639","47.8544","3.3082","5643.6774","5640.8386","74.9420","1.8993","99.6950","5616.3088"
"1640","47.8714","3.3093","5643.3755","5640.5148","74.2980","1.8986","99.6950","5520.1871"
"1641","47.8884","3.3104","5643.0740","5640.1909","74.4554","1.8980","99.6950","5543.6071"
"1642","47.9054","3.3115","5642.7728","5639.8671","74.8004","1.8974","99.6950","5595.1006"
"1643","47.9224","3.3126","5642.4721","5639.5433","74.3315","1.8967","99.6950","5525.1780"
"1644","47.9394","3.3137","5642.1717","5639.2195","74.5884","1.8961","99.6950","5563.4223"
"1645","47.9564","3.3148","5641.8717","5638.8956","74.9701","1.8955","99.6950","5620.5148"
"1646","47.9734","3.3159","5641.5721","5638.5718","74.8821","1.8948","99.6950","5607.3250"
"1647","47.9904","3.3170","5641.2730","5638.2480","74.6367","1.8942","99.6950","5570.6338"
"1648","48.0074","3.3182","5640.9742","5637.9242","74.8850","1.8936","99.6950","5607.7622"
"1649","48.0244","3.3193","5640.6759","5637.6003","75.2948","1.8929","99.6950","5669.3086"
"1650","48.0414","3.3204","5640.3781","5637.2765","75.6079","1.8923","99.6950","5716.5585"
"1651","48.0584","3.3215","5640.0807","5636.9527","75.4738","1.8917","99.6950","5696.2890"
"1652","48.0754","3.3226","5639.6326","5636.4777","74.9450","1.8911","99.6950","5616.7504"
"1653","48.0924","3.3237","5639.1851","5636.0028","74.5480","1.8904","99.6950","5557.4109"
"1654","48.1094","3.3248","5638.7380","5635.5278","74.8029","1.8898","99.6950","5595.4705"
"1655","48.1264","3.3259","5638.2914","5635.0528","74.9699","1.8892","99.6950","5620.4896"
"1656","48.1434","3.3270","5637.8453","5634.5779","75.0264","1.8885","99.6950","5628.9676"
"1657","48.1604","3.3281","5637.3997","5634.1029","75.2903","1.8879","99.6950","5668.6346"
"1658","48.1774","3.3292","5636.9547","5633.6280","75.0009","1.8873","99.6950","5625.1299"
"1659","48.1944","3.3303","5636.5102","5633.1530","74.6432","1.8867","99.6950","5571.6110"
"1660","48.2114","3.3314","5636.0663","5632.6780","74.7942","1.8860","99.6950","5594.1789"
"1661","48.2284","3.3325","5635.6230","5632.2031","75.0020","1.8854","99.6950","5625.2980"
"1662","48.2454","3.3336","5635.1803","5631.7281","74.4583","1.8848","99.6950","5544.0352"
"1663","48.2624","3.3347","5634.7381","5631.2532","74.2891","1.8842","99.6950","5518.8774"
"1664","48.2794","3.3358","5634.2966","5630.7782","74.3778","1.8835","99.6950","5532.0596"
"1665","48.2964","3.3369","5633.8558","5630.3032","74.9349","1.8829","99.6950","5615.2464"
"1666","48.3134","3.3380","5633.4156","5629.8283","75.2153","1.8823","99.6950","5657.3449"
"1667","48.3304","3.3391","5632.8142","5629.1916","75.7606","1.8817","99.6950","5739.6676"
"1668","48.3474","3.3402","5632.2136","5628.5548","74.8856","1.8811","99.6950","5607.8564"
"1669","48.3644","3.3414","5631.6137","5627.9181","74.9773","1.8804","99.6950","5621.6018"
"1670","48.3814","3.3425","5631.0145","5627.2814","74.7071","1.8798","99.6950","5581.1460"
"1671","48.3984","3.3436","5630.4161","5626.6446","74.9758","1.8792","99.6950","5621.3643"
"1672","48.4154","3.3447","5629.8185","5626.0079","74.5559","1.8786","99.6950","5558.5854"
"1673","48.4324","3.3458","5629.2216","5625.3711","74.7646","1.8780","99.6950","5589.7448"
"1674","48.4494","3.3469","5628.6256","5624.7344","75.1078","1.8773","99.6950","5641.1787"
"1675","48.4664","3.3480","5628.0304","5624.0977","74.6470","1.8767","99.6950","5572.1806"
"1676","48.4834","3.3491","5627.4361","5623.4609","75.0391","1.8761","99.6950","5630.8614"
"1677","48.5004","3.3502","5626.8427","5622.8242","75.8090","1.8755","99.6950","5747.0038"
"1678","48.5174","3.3513","5626.2502","5622.1875","75.6296","1.8749","99.6950","5719.8390"
"1679","48.5344","3.3524","5625.8268","5621.5507","74.3410","1.8742","99.6950","5526.5805"
"1680","48.5514","3.3535","5625.2371","5620.9140","75.7595","1.8736","99.6950","5739.5026"
"1681","48.5684","3.3546","5624.6484","5620.2773","74.6806","1.8730","99.6950","5577.1849"
"1682","48.5854","3.3557","5623.8960","5619.4757","74.7498","1.8724","99.6950","5587.5385"
"1683","48.6024","3.3568","5623.1446","5618.6742","75.2391","1.8718","99.6950","5660.9155"
"1684","48.6194","3.3579","5622.3944","5617.8726","74.8381","1.8712","99.6950","5600.7384"
"1685","48.6364","3.3590","5621.6453","5617.0710","74.9922","1.8705","99.6950","5623.8302"
"1686","48.6534","3.3601","5620.8974","5616.2695","74.4633","1.8699","99.6950","5544.7829"
"1687","48.6704","3.3612","5620.1508","5615.4679","74.8949","1.8693","99.6950","5609.2518"
"1688","48.6874","3.3623","5619.4897","5614.6664","75.1440","1.8687","99.6950","5646.6193"
"1689","48.7044","3.3634","5618.7461","5613.8648","75.6767","1.8681","99.6950","5726.9576"
"1690","48.7214","3.3645","5618.0039","5613.0632","75.3972","1.8675","99.6950","5684.7315"
"1691","48.7384","3.3656","5617.2632","5612.2617","75.4013","1.8669","99.6950","5685.3582"
"1692","48.7554","3.3667","5616.5239","5611.4601","74.6356","1.8663","99.6950","5570.4784"
"1693","48.7724","3.3678","5615.7863","5610.6586","75.2576","1.8657","99.6950","5663.7074"
"1694","48.7894","3.3689","5615.0502","5609.8570","74.2519","1.8650","99.6950","5513.3487"
"1695","48.8064","3.3700","5614.3158","5609.0554","74.7916","1.8644","99.6950","5593.7805"
"1696","48.8234","3.3711","5613.5831","5608.2539","74.9409","1.8638","99.6950","5616.1423"
"1697","48.8404","3.3722","5613.8138","5608.4138","75.1456","1.8632","99.6950","5646.8622"
"1698","48.8574","3.3733","5614.0463","5608.5738","75.1613","1.8626","99.6950","5649.2154"
"1699","48.8744","3.3744","5614.2809","5608.7338","74.4715","1.8620","99.6950","5546.0046"
"1700","48.8914","3.3755","5614.5174","5608.8937","74.9109","1.8614","99.6950","5611.6405"
"1701","48.9084","3.3766","5614.7562","5609.0537","75.0895","1.8608","99.6950","5638.4392"
"1702","48.9254","3.3777","5614.9971","5609.2136","74.9528","1.8602","99.6950","5617.9148"
"1703","48.9424","3.3788","5615.2404","5609.3736","74.6547","1.8596","99.6950","5573.3173"
"1704","48.9594","3.3799","5615.4862","5609.5336","74.7063","1.8590","99.6950","5581.0334"
"1705","48.9764","3.3810","5615.7345","5609.6935","75.0358","1.8584","99.6950","5630.3696"
"1706","48.9934","3.3821","5615.9855","5609.8535","75.2601","1.8578","99.6950","5664.0822"
"1707","49.0104","3.3832","5616.2393","5610.0135","74.8854","1.8571","99.6950","5607.8287"
"1708","49.0274","3.3843","5616.4961","5610.1734","74.8355","1.8565","99.6950","5600.3510"
"1709","49.0444","3.3854","5616.7561","5610.3334","74.6303","1.8559","99.6950","5569.6753"
"1710","49.0614","3.3865","5617.0194","5610.4933","74.4632","1.8553","99.6950","5544.7689"
"1711","49.0784","3.3876","5617.2863","5610.6533","75.0654","1.8547","99.6950","5634.8079"
"1712","49.0954","3.3888","5618.2156","5611.4720","75.3986","1.8541","99.6950","5684.9496"
"1713","49.1124","3.3899","5619.1490","5612.2906","75.0254","1.8535","99.6950","5628.8152"
"1714","49.1294","3.3910","5620.0866","5613.1093","75.2675","1.8529","99.6950","5665.2021"
"1715","49.1464","3.3921","5621.0289","5613.9280","75.9545","1.8523","99.6950","5769.0878"
"1716","49.1634","3.3932","5621.9762","5614.7466","75.9375","1.8517","99.6950","5766.5014"
"1717","49.1804","3.3943","5622.9289","5615.5653","75.3559","1.8511","99.6950","5678.5113"
"1718","49.1974","3.3954","5623.8875","5616.3840","75.3013","1.8505","99.6950","5670.2929"
"1719","49.2144","3.3965","5624.8525","5617.2026","75.6230","1.8499","99.6950","5718.8308"
"1720","49.2314","3.3976","5625.8246","5618.0213","75.4612","1.8493","99.6950","5694.3863"
"1721","49.2484","3.3987","5626.8045","5618.8400","75.5551","1.8487","99.6950","5708.5706"
"1722","49.2654","3.3998","5627.7931","5619.6586","74.9051","1.8481","99.6950","5610.7814"
