"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"669","31.3644","2.2048","13337.6537","13332.6510","115.9104","2.8498","99.6950","13435.2179"
"670","31.3814","2.2060","13336.3436","13331.2924","116.3172","2.8483","99.6950","13529.7016"
"671","31.3984","2.2071","13335.0345","13329.9338","116.2584","2.8468","99.6950","13516.0155"
"672","31.4154","2.2083","13333.7265","13328.5752","115.9053","2.8453","99.6950","13434.0446"
"673","31.4324","2.2095","13332.4196","13327.2167","115.7974","2.8438","99.6950","13409.0430"
"674","31.4494","2.2106","13331.1137","13325.8581","115.4153","2.8423","99.6950","13320.6847"
"675","31.4664","2.2118","13329.8090","13324.4995","115.6235","2.8408","99.6950","13368.7994"
"676","31.4834","2.2129","13328.5054","13323.1409","115.2904","2.8393","99.6950","13291.8712"
"677","31.5004","2.2141","13326.8384","13321.4177","115.5191","2.8378","99.6950","13344.6616"
"678","31.5174","2.2153","13325.1726","13319.6946","116.8576","2.8363","99.6950","13655.6903"
"679","31.5344","2.2164","13323.5080","13317.9714","115.5436","2.8348","99.6950","13350.3187"
"680","31.5514","2.2176","13321.8447","13316.2482","115.4569","2.8333","99.6950","13330.3013"
"681","31.5684","2.2188","13320.1827","13314.5251","114.8252","2.8318","99.6950","13184.8234"
"682","31.5854","2.2199","13318.5221","13312.8019","114.8778","2.8303","99.6950","13196.9044"
"683","31.6024","2.2211","13316.8628","13311.0788","115.7668","2.8289","99.6950","13401.9514"
"684","31.6194","2.2223","13315.2049","13309.3556","115.7063","2.8274","99.6950","13387.9506"
"685","31.6364","2.2234","13313.5484","13307.6324","115.8882","2.8259","99.6950","13430.0705"
"686","31.6534","2.2246","13311.8934","13305.9093","115.6843","2.8244","99.6950","13382.8676"
"687","31.6704","2.2258","13310.2399","13304.1861","115.5667","2.8229","99.6950","13355.6559"
"688","31.6874","2.2269","13308.5880","13302.4630","115.6041","2.8215","99.6950","13364.3065"
"689","31.7044","2.2281","13306.9377","13300.7398","115.9141","2.8200","99.6950","13436.0734"
"690","31.7214","2.2292","13305.2890","13299.0166","116.1007","2.8185","99.6950","13479.3627"
"691","31.7384","2.2304","13303.6421","13297.2935","115.9018","2.8170","99.6950","13433.2357"
"692","31.7554","2.2316","13301.9968","13295.5703","115.5997","2.8156","99.6950","13363.2813"
"693","31.7724","2.2327","13300.3533","13293.8471","115.4446","2.8141","99.6950","13327.4482"
"694","31.7894","2.2339","13298.7117","13292.1240","116.0899","2.8126","99.6950","13476.8760"
"695","31.8064","2.2351","13297.0720","13290.4008","114.5313","2.8112","99.6950","13117.4238"
"696","31.8234","2.2362","13295.4342","13288.6777","115.1474","2.8097","99.6950","13258.9236"
"697","31.8404","2.2374","13293.7984","13286.9545","116.1691","2.8083","99.6950","13495.2665"
"698","31.8574","2.2386","13292.1646","13285.2313","115.5088","2.8068","99.6950","13342.2867"
"699","31.8744","2.2397","13290.5330","13283.5082","114.6909","2.8053","99.6950","13154.0107"
"700","31.8914","2.2409","13288.9036","13281.7850","115.2753","2.8039","99.6950","13288.3994"
"701","31.9084","2.2421","13287.2764","13280.0619","115.6415","2.8024","99.6950","13372.9628"
"702","31.9254","2.2432","13285.6515","13278.3387","115.0190","2.8010","99.6950","13229.3801"
"703","31.9424","2.2444","13284.0291","13276.6155","115.3994","2.7995","99.6950","13317.0268"
"704","31.9594","2.2455","13282.4091","13274.8924","115.6034","2.7981","99.6950","13364.1553"
"705","31.9764","2.2467","13280.7916","13273.1692","115.8648","2.7966","99.6950","13424.6553"
"706","31.9934","2.2479","13279.1767","13271.4460","115.5674","2.7952","99.6950","13355.8194"
"707","32.0104","2.2490","13277.2000","13269.3583","115.8278","2.7937","99.6950","13416.0699"
"708","32.0274","2.2502","13275.2261","13267.2706","115.5790","2.7923","99.6950","13358.5066"
"709","32.0444","2.2514","13273.2551","13265.1828","115.4509","2.7908","99.6950","13328.9068"
"710","32.0614","2.2525","13271.2870","13263.0951","116.3101","2.7894","99.6950","13528.0382"
"711","32.0784","2.2537","13269.3416","13261.0074","115.3293","2.7880","99.6950","13300.8445"
"712","32.0954","2.2548","13267.3799","13258.9196","114.7808","2.7865","99.6950","13174.6229"
"713","32.1124","2.2560","13265.4215","13256.8319","114.9838","2.7851","99.6950","13221.2850"
"714","32.1294","2.2572","13263.4666","13254.7441","115.2101","2.7837","99.6950","13273.3671"
"715","32.1464","2.2583","13261.5151","13252.6564","115.6916","2.7822","99.6950","13384.5511"
"716","32.1634","2.2595","13259.5673","13250.5687","115.5585","2.7808","99.6950","13353.7580"
"717","32.1804","2.2607","13257.6331","13248.4809","115.2759","2.7794","99.6950","13288.5293"
"718","32.1974","2.2618","13255.6930","13246.3932","115.0563","2.7779","99.6950","13237.9548"
"719","32.2144","2.2630","13253.7570","13244.3055","114.7665","2.7765","99.6950","13171.3491"
"720","32.2314","2.2641","13251.8252","13242.2177","114.3011","2.7751","99.6950","13064.7363"
"721","32.2484","2.2653","13249.8977","13240.1300","115.0066","2.7737","99.6950","13226.5136"
"722","32.2654","2.2665","13250.2186","13240.2861","115.6054","2.7722","99.6950","13364.6055"
"723","32.2824","2.2676","13250.5442","13240.4423","115.9727","2.7708","99.6950","13449.6722"
"724","32.2994","2.2688","13250.8747","13240.5985","115.5461","2.7694","99.6950","13350.9106"
"725","32.3164","2.2700","13250.9277","13240.7546","115.0941","2.7680","99.6950","13246.6450"
"726","32.3334","2.2711","13251.2701","13240.9108","114.9210","2.7666","99.6950","13206.8416"
"727","32.3504","2.2723","13251.6178","13241.0669","114.8816","2.7651","99.6950","13197.7805"
"728","32.3674","2.2734","13251.9713","13241.2231","114.1033","2.7637","99.6950","13019.5544"
"729","32.3844","2.2746","13252.1894","13241.3793","114.2979","2.7623","99.6950","13064.0112"
"730","32.4014","2.2758","13252.5556","13241.5354","115.4132","2.7609","99.6950","13320.1992"
"731","32.4184","2.2769","13252.9281","13241.6916","115.0391","2.7595","99.6950","13234.0030"
"732","32.4354","2.2781","13253.3072","13241.8478","115.2043","2.7581","99.6950","13272.0366"
"733","32.4524","2.2793","13253.6932","13242.0039","114.8819","2.7567","99.6950","13197.8421"
"734","32.4694","2.2804","13254.0863","13242.1601","115.3374","2.7553","99.6950","13302.7045"
"735","32.4864","2.2816","13254.4869","13242.3162","115.6405","2.7539","99.6950","13372.7290"
"736","32.5034","2.2827","13254.8953","13242.4724","115.5582","2.7525","99.6950","13353.7085"
"737","32.5204","2.2839","13255.3118","13242.6286","115.2175","2.7511","99.6950","13275.0689"
"738","32.5374","2.2851","13255.7368","13242.7847","115.2685","2.7497","99.6950","13286.8157"
"739","32.5544","2.2862","13256.1706","13242.9409","114.7632","2.7483","99.6950","13170.5949"
"740","32.5714","2.2874","13256.6136","13243.0970","115.1416","2.7469","99.6950","13257.5879"
"741","32.5884","2.2886","13257.0663","13243.2532","115.1899","2.7455","99.6950","13268.7241"
"742","32.6054","2.2897","13257.5291","13243.4094","115.9033","2.7441","99.6950","13433.5846"
"743","32.6224","2.2909","13258.0025","13243.5655","115.6970","2.7427","99.6950","13385.8003"
"744","32.6394","2.2920","13258.4870","13243.7217","115.0306","2.7413","99.6950","13232.0361"
"745","32.6564","2.2932","13258.9831","13243.8778","115.1031","2.7399","99.6950","13248.7276"
"746","32.6734","2.2944","13259.4913","13244.0340","116.2200","2.7385","99.6950","13507.0870"
"747","32.6904","2.2955","13260.0122","13244.1902","115.5006","2.7372","99.6950","13340.3944"
"748","32.7074","2.2967","13260.5466","13244.3463","115.2334","2.7358","99.6950","13278.7446"
"749","32.7244","2.2978","13261.0950","13244.5025","115.5174","2.7344","99.6950","13344.2747"
"750","32.7414","2.2990","13261.6581","13244.6587","115.6277","2.7330","99.6950","13369.7597"
"751","32.7584","2.3002","13262.2367","13244.8148","115.8855","2.7316","99.6950","13429.4513"
"752","32.7754","2.3013","13262.2769","13244.4162","114.8778","2.7302","99.6950","13196.9056"
"753","32.7924","2.3025","13262.3343","13244.0176","115.2619","2.7289","99.6950","13285.3134"
"754","32.8094","2.3036","13262.4098","13243.6191","114.6520","2.7275","99.6950","13145.0905"
"755","32.8264","2.3048","13262.5043","13243.2205","114.7231","2.7261","99.6950","13161.3787"
"756","32.8434","2.3060","13262.6189","13242.8219","115.8167","2.7248","99.6950","13413.5176"
"757","32.8604","2.3071","13262.7548","13242.4233","114.8515","2.7234","99.6950","13190.8565"
"758","32.8774","2.3083","13262.9130","13242.0247","115.0214","2.7220","99.6950","13229.9243"
"759","32.8944","2.3094","13263.0950","13241.6261","115.5337","2.7206","99.6950","13348.0312"
"760","32.9114","2.3106","13263.3019","13241.2275","115.1685","2.7193","99.6950","13263.7726"
"761","32.9284","2.3118","13263.5355","13240.8289","115.1619","2.7179","99.6950","13262.2620"
"762","32.9454","2.3129","13263.7971","13240.4304","115.2241","2.7165","99.6950","13276.6031"
"763","32.9624","2.3141","13264.0886","13240.0318","115.5049","2.7152","99.6950","13341.3847"
"764","32.9794","2.3153","13264.4118","13239.6332","115.3291","2.7138","99.6950","13300.8061"
"765","32.9964","2.3164","13264.7686","13239.2346","115.1590","2.7125","99.6950","13261.5846"
"766","33.0134","2.3176","13265.1613","13238.8360","114.7629","2.7111","99.6950","13170.5206"
"767","33.0304","2.3187","13266.4686","13239.3138","115.2056","2.7098","99.6950","13272.3358"
"768","33.0474","2.3199","13267.8166","13239.7915","115.1400","2.7084","99.6950","13257.2249"
"769","33.0644","2.3211","13269.2083","13240.2693","114.9276","2.7070","99.6950","13208.3428"
"770","33.0814","2.3222","13270.6468","13240.7470","115.4031","2.7057","99.6950","13317.8747"
"771","33.0984","2.3234","13272.1356","13241.2248","115.3410","2.7043","99.6950","13303.5480"
"772","33.1154","2.3245","13273.6786","13241.7025","115.8365","2.7030","99.6950","13418.1017"
"773","33.1324","2.3257","13275.2802","13242.1803","114.9239","2.7016","99.6950","13207.5092"
"774","33.1494","2.3269","13276.9455","13242.6580","115.2002","2.7003","99.6950","13271.0884"
"775","33.1664","2.3280","13278.6803","13243.1358","115.4750","2.6989","99.6950","13334.4745"
"776","33.1834","2.3292","13280.4912","13243.6135","115.3682","2.6976","99.6950","13309.8118"
"777","33.2004","2.3303","13282.3860","13244.0913","114.8721","2.6963","99.6950","13195.6003"
"778","33.2174","2.3315","13284.3738","13244.5690","115.3652","2.6949","99.6950","13309.1309"
"779","33.2344","2.3327","13286.4656","13245.0468","115.2932","2.6936","99.6950","13292.5251"
"780","33.2514","2.3338","13288.6741","13245.5246","115.2058","2.6922","99.6950","13272.3835"
"781","33.2684","2.3350","13291.0146","13246.0023","115.6151","2.6909","99.6950","13366.8532"
"782","33.2854","2.3361","13293.0498","13246.0243","115.5775","2.6896","99.6950","13358.1618"
"783","33.3024","2.3373","13295.2571","13246.0463","114.4871","2.6882","99.6950","13107.2895"
"784","33.3194","2.3384","13297.6628","13246.0683","114.3272","2.6869","99.6950","13070.7162"
"785","33.3364","2.3396","13300.2980","13246.0903","115.1579","2.6856","99.6950","13261.3452"
"786","33.3534","2.3408","13303.1994","13246.1123","115.3092","2.6842","99.6950","13296.2138"
"787","33.3704","2.3419","13306.4108","13246.1344","115.1380","2.6829","99.6950","13256.7619"
"788","33.3874","2.3431","13309.9834","13246.1564","116.0101","2.6816","99.6950","13458.3348"
"789","33.4044","2.3442","13313.9769","13246.1784","115.5654","2.6803","99.6950","13355.3642"
"790","33.4214","2.3454","13318.4602","13246.2004","115.6561","2.6789","99.6950","13376.3229"
"791","33.4384","2.3466","13323.5126","13246.2224","115.4413","2.6776","99.6950","13326.6942"
"792","33.4554","2.3477","13329.2239","13246.2444","114.9551","2.6763","99.6950","13214.6704"
"793","33.4724","2.3489","13335.6949","13246.2664","115.8402","2.6750","99.6950","13418.9443"
"794","33.4894","2.3500","13343.0378","13246.2884","116.4589","2.6737","99.6950","13562.6670"
"795","33.5064","2.3512","13351.3752","13246.3104","116.2153","2.6723","99.6950","13506.0014"
"796","33.5234","2.3524","13360.8397","13246.3324","116.1570","2.6710","99.6950","13492.4499"
"797","33.5404","2.3535","13371.1034","13245.8855","115.8791","2.6697","99.6950","13427.9721"
"798","33.5574","2.3547","13382.7830","13245.4385","115.4001","2.6684","99.6950","13317.1897"
"799","33.5744","2.3558","13396.0300","13244.9916","116.7393","2.6671","99.6950","13628.0688"
"800","33.5914","2.3570","13410.9964","13244.5446","116.2834","2.6658","99.6950","13521.8187"
"801","33.6084","2.3581","13427.8308","13244.0977","115.9961","2.6645","99.6950","13455.0917"
"802","33.6254","2.3593","13446.6734","13243.6507","116.0472","2.6631","99.6950","13466.9482"
"803","33.6424","2.3605","13467.6513","13243.2038","116.5391","2.6618","99.6950","13581.3651"
"804","33.6594","2.3616","13490.8720","13242.7568","115.4138","2.6605","99.6950","13320.3418"
"805","33.6764","2.3628","13516.4177","13242.3098","117.2286","2.6592","99.6950","13742.5378"
"806","33.6934","2.3639","13544.3379","13241.8629","117.7935","2.6579","99.6950","13875.3129"
"807","33.7104","2.3651","13574.6428","13241.4159","116.9270","2.6566","99.6950","13671.9256"
"808","33.7274","2.3663","13607.2948","13240.9690","117.4543","2.6553","99.6950","13795.5133"
"809","33.7444","2.3674","13642.2008","13240.5220","117.4863","2.6540","99.6950","13803.0397"
"810","33.7614","2.3686","13679.2028","13240.0751","117.0652","2.6527","99.6950","13704.2626"
"811","33.7784","2.3697","13718.0677","13239.6281","116.7918","2.6514","99.6950","13640.3177"
"812","33.7954","2.3709","13758.0078","13238.7128","116.7197","2.6501","99.6950","13623.4827"
"813","33.8124","2.3720","13799.0747","13237.7975","117.2300","2.6488","99.6950","13742.8816"
"814","33.8294","2.3732","13840.7425","13236.8821","117.0706","2.6476","99.6950","13705.5329"
"815","33.8464","2.3744","13882.4279","13235.9668","117.0176","2.6463","99.6950","13693.1206"
"816","33.8634","2.3755","13923.2456","13235.0514","116.8434","2.6450","99.6950","13652.3815"
"817","33.8804","2.3767","13962.3766","13234.1361","117.0084","2.6437","99.6950","13690.9601"
"818","33.8974","2.3778","13998.8495","13233.2207","118.0164","2.6424","99.6950","13927.8699"
"819","33.9144","2.3790","14031.6408","13232.3054","118.6935","2.6411","99.6950","14088.1465"
"820","33.9314","2.3801","14059.7341","13231.3901","117.6661","2.6398","99.6950","13845.3227"
"821","33.9484","2.3813","14082.2245","13230.4747","118.8078","2.6385","99.6950","14115.2821"
"822","33.9654","2.3825","14098.2743","13229.5594","118.6013","2.6373","99.6950","14066.2672"
"823","33.9824","2.3836","14107.3616","13228.6440","118.5783","2.6360","99.6950","14060.8163"
"824","33.9994","2.3848","14109.2038","13227.7287","118.6609","2.6347","99.6950","14080.3977"
"825","34.0164","2.3859","14103.8030","13226.8134","117.8076","2.6334","99.6950","13878.6293"
"826","34.0334","2.3871","14091.4340","13225.8980","118.1856","2.6322","99.6950","13967.8286"
"827","34.0504","2.3882","14072.6109","13224.9827","118.6371","2.6309","99.6950","14074.7521"
"828","34.0674","2.3894","14048.0408","13224.0673","117.9705","2.6296","99.6950","13917.0416"
"829","34.0844","2.3906","14018.5719","13223.1520","118.5855","2.6283","99.6950","14062.5319"
"830","34.1014","2.3917","13985.1389","13222.2366","117.6018","2.6271","99.6950","13830.1867"
"831","34.1184","2.3929","13948.7105","13221.3213","117.0289","2.6258","99.6950","13695.7659"
"832","34.1354","2.3940","13910.2405","13220.4060","117.3451","2.6245","99.6950","13769.8651"
"833","34.1524","2.3952","13870.6283","13219.4906","118.0667","2.6233","99.6950","13939.7501"
"834","34.1694","2.3963","13830.6889","13218.5753","118.1521","2.6220","99.6950","13959.9279"
"835","34.1864","2.3975","13791.1357","13217.6599","118.0056","2.6207","99.6950","13925.3308"
"836","34.2034","2.3987","13752.5727","13216.7446","117.0285","2.6195","99.6950","13695.6625"
"837","34.2204","2.3998","13715.4951","13215.8293","116.0816","2.6182","99.6950","13474.9292"
"838","34.2374","2.4010","13680.2952","13214.9139","116.5643","2.6169","99.6950","13587.2438"
"839","34.2544","2.4021","13647.2706","13213.9986","116.6318","2.6157","99.6950","13602.9764"
"840","34.2714","2.4033","13616.6342","13213.0832","116.8095","2.6144","99.6950","13644.4591"
"841","34.2884","2.4044","13588.5239","13212.1679","117.7570","2.6132","99.6950","13866.7210"
"842","34.3054","2.4056","13562.5435","13210.7842","117.2534","2.6119","99.6950","13748.3486"
"843","34.3224","2.4068","13539.1763","13209.4004","116.9122","2.6106","99.6950","13668.4522"
"844","34.3394","2.4079","13518.3880","13208.0167","116.5423","2.6094","99.6950","13582.1144"
"845","34.3564","2.4091","13500.1027","13206.6330","116.5010","2.6081","99.6950","13572.4845"
"846","34.3734","2.4102","13484.2089","13205.2492","116.6876","2.6069","99.6950","13615.9980"
"847","34.3904","2.4114","13470.5664","13203.8655","116.4130","2.6056","99.6950","13551.9949"
"848","34.4074","2.4125","13459.0115","13202.4818","116.2886","2.6044","99.6950","13523.0488"
"849","34.4244","2.4137","13449.3617","13201.0980","116.3885","2.6031","99.6950","13546.2856"
"850","34.4414","2.4148","13441.4206","13199.7143","116.2593","2.6019","99.6950","13516.2152"
"851","34.4584","2.4160","13434.9815","13198.3306","115.9195","2.6007","99.6950","13437.3197"
"852","34.4754","2.4172","13429.8307","13196.9469","115.1621","2.5994","99.6950","13262.3158"
"853","34.4924","2.4183","13425.7506","13195.5631","114.9007","2.5982","99.6950","13202.1616"
"854","34.5094","2.4195","13422.5228","13194.1794","115.5893","2.5969","99.6950","13360.8920"
"855","34.5264","2.4206","13419.9308","13192.7957","116.6567","2.5957","99.6950","13608.7931"
"856","34.5434","2.4218","13417.7637","13191.4119","115.7279","2.5944","99.6950","13392.9474"
"857","34.5604","2.4229","13415.3517","13189.5604","115.5101","2.5932","99.6950","13342.5858"
"858","34.5774","2.4241","13412.9740","13187.7088","115.5081","2.5920","99.6950","13342.1238"
"859","34.5944","2.4252","13410.4593","13185.8573","115.6273","2.5907","99.6950","13369.6712"
"860","34.6114","2.4264","13407.6583","13184.0057","115.8255","2.5895","99.6950","13415.5495"
"861","34.6284","2.4276","13404.4469","13182.1542","115.4344","2.5883","99.6950","13325.1018"
"862","34.6454","2.4287","13400.7292","13180.3027","115.4899","2.5870","99.6950","13337.9091"
"863","34.6624","2.4299","13396.4392","13178.4511","115.6003","2.5858","99.6950","13363.4395"
"864","34.6794","2.4310","13391.5402","13176.5996","115.0192","2.5846","99.6950","13229.4116"
"865","34.6964","2.4322","13386.0240","13174.7480","115.5204","2.5834","99.6950","13344.9735"
"866","34.7134","2.4333","13379.9076","13172.8965","114.8213","2.5821","99.6950","13183.9288"
"867","34.7304","2.4345","13373.2298","13171.0449","116.4471","2.5809","99.6950","13559.9313"
"868","34.7474","2.4356","13366.0469","13169.1934","116.3646","2.5797","99.6950","13540.7105"
"869","34.7644","2.4368","13358.4280","13167.3418","114.6873","2.5785","99.6950","13153.1727"
"870","34.7814","2.4380","13350.4507","13165.4903","115.0059","2.5772","99.6950","13226.3585"
"871","34.7984","2.4391","13342.1971","13163.6387","114.8156","2.5760","99.6950","13182.6307"
"872","34.8154","2.4403","13333.2961","13161.3337","114.9191","2.5748","99.6950","13206.3929"
"873","34.8324","2.4414","13324.2817","13159.0287","115.2628","2.5736","99.6950","13285.5234"
"874","34.8494","2.4426","13315.2300","13156.7237","114.8974","2.5724","99.6950","13201.4195"
"875","34.8664","2.4437","13306.2112","13154.4187","115.2711","2.5711","99.6950","13287.4283"
"876","34.8834","2.4449","13297.2891","13152.1137","115.3747","2.5699","99.6950","13311.3165"
"877","34.9004","2.4460","13288.5206","13149.8087","114.8540","2.5687","99.6950","13191.4312"
"878","34.9174","2.4472","13279.9561","13147.5037","114.8428","2.5675","99.6950","13188.8753"
"879","34.9344","2.4483","13271.6396","13145.1987","115.0963","2.5663","99.6950","13247.1573"
"880","34.9514","2.4495","13263.6098","13142.8937","114.7645","2.5651","99.6950","13170.8977"
"881","34.9684","2.4507","13255.9003","13140.5887","115.0856","2.5639","99.6950","13244.6991"
"882","34.9854","2.4518","13248.5411","13138.2837","115.1420","2.5627","99.6950","13257.6819"
"883","35.0024","2.4530","13241.5586","13135.9787","114.9580","2.5615","99.6950","13215.3524"
"884","35.0194","2.4541","13234.9773","13133.6737","114.7281","2.5603","99.6950","13162.5405"
"885","35.0364","2.4553","13228.8200","13131.3687","114.7155","2.5591","99.6950","13159.6451"
"886","35.0534","2.4564","13223.1089","13129.0637","114.2688","2.5579","99.6950","13057.3603"
"887","35.0704","2.4576","13218.6826","13127.5750","114.8679","2.5567","99.6950","13194.6406"
"888","35.0874","2.4587","13214.7481","13126.0863","114.6009","2.5555","99.6950","13133.3757"
"889","35.1044","2.4599","13211.3302","13124.5976","115.1361","2.5543","99.6950","13256.3264"
"890","35.1214","2.4610","13208.4561","13123.1089","115.1414","2.5531","99.6950","13257.5463"
"891","35.1384","2.4622","13206.1552","13121.6202","115.2781","2.5519","99.6950","13289.0478"
"892","35.1554","2.4633","13204.4604","13120.1315","115.3030","2.5507","99.6950","13294.7885"
"893","35.1724","2.4645","13203.4074","13118.6428","115.5890","2.5495","99.6950","13360.8169"
"894","35.1894","2.4657","13203.0353","13117.1541","115.5847","2.5483","99.6950","13359.8311"
"895","35.2064","2.4668","13203.3856","13115.6654","115.0818","2.5471","99.6950","13243.8239"
"896","35.2234","2.4680","13204.5022","13114.1767","114.3628","2.5459","99.6950","13078.8443"
"897","35.2404","2.4691","13206.4302","13112.6880","114.1617","2.5447","99.6950","13032.9023"
"898","35.2574","2.4703","13209.2151","13111.1993","114.1455","2.5435","99.6950","13029.1853"
"899","35.2744","2.4714","13212.9007","13109.7106","113.9499","2.5423","99.6950","12984.5765"
"900","35.2914","2.4726","13217.5279","13108.2219","113.9185","2.5412","99.6950","12977.4135"
"901","35.3084","2.4737","13223.1326","13106.7332","114.4498","2.5400","99.6950","13098.7673"
"902","35.3254","2.4749","13229.3129","13104.8144","115.2826","2.5388","99.6950","13290.0709"
"903","35.3424","2.4760","13236.5177","13102.8957","115.2828","2.5376","99.6950","13290.1297"
"904","35.3594","2.4772","13244.7530","13100.9769","115.1975","2.5364","99.6950","13270.4746"
"905","35.3764","2.4783","13254.0094","13099.0582","115.7772","2.5352","99.6950","13404.3667"
"906","35.3934","2.4795","13264.2590","13097.1394","115.6689","2.5341","99.6950","13379.2901"
"907","35.4104","2.4806","13275.4521","13095.2206","114.7112","2.5329","99.6950","13158.6576"
"908","35.4274","2.4818","13287.5132","13093.3019","114.9837","2.5317","99.6950","13221.2603"
"909","35.4444","2.4829","13300.3371","13091.3831","115.0261","2.5305","99.6950","13231.0083"
"910","35.4614","2.4841","13313.7842","13089.4643","114.8631","2.5294","99.6950","13193.5357"
"911","35.4784","2.4853","13327.6760","13087.5456","114.5863","2.5282","99.6950","13130.0211"
"912","35.4954","2.4864","13341.7908","13085.6268","115.0596","2.5270","99.6950","13238.7049"
"913","35.5124","2.4876","13355.8600","13083.7080","115.4378","2.5258","99.6950","13325.8884"
"914","35.5294","2.4887","13369.5683","13081.7893","114.8962","2.5247","99.6950","13201.1442"
"915","35.5464","2.4899","13382.5570","13079.8705","115.8170","2.5235","99.6950","13413.5677"
"916","35.5634","2.4910","13394.4340","13077.9518","115.1026","2.5223","99.6950","13248.6186"
"917","35.5804","2.4922","13404.7916","13076.0330","114.2593","2.5212","99.6950","13055.1810"
"918","35.5974","2.4933","13413.2315","13074.1142","114.8425","2.5200","99.6950","13188.8111"
"919","35.6144","2.4945","13419.3937","13072.1955","116.1287","2.5188","99.6950","13485.8662"
"920","35.6314","2.4956","13422.9862","13070.2767","115.9929","2.5177","99.6950","13454.3584"
"921","35.6484","2.4968","13423.8093","13068.3579","115.2084","2.5165","99.6950","13272.9759"
"922","35.6654","2.4979","13421.7692","13066.4392","115.6280","2.5154","99.6950","13369.8245"
"923","35.6824","2.4991","13416.8812","13064.5204","114.7804","2.5142","99.6950","13174.5468"
"924","35.6994","2.5002","13409.2621","13062.6016","115.1701","2.5130","99.6950","13264.1444"
"925","35.7164","2.5014","13399.1162","13060.6829","115.5257","2.5119","99.6950","13346.1974"
"926","35.7334","2.5025","13386.7178","13058.7641","115.0312","2.5107","99.6950","13232.1656"
"927","35.7504","2.5037","13372.3917","13056.8453","114.5561","2.5096","99.6950","13123.0985"
"928","35.7674","2.5048","13356.4943","13054.9266","115.4350","2.5084","99.6950","13325.2498"
"929","35.7844","2.5060","13339.3941","13053.0078","114.9584","2.5073","99.6950","13215.4256"
"930","35.8014","2.5071","13321.4541","13051.0891","114.3953","2.5061","99.6950","13086.2911"
"931","35.8184","2.5083","13303.0165","13049.1703","114.6726","2.5050","99.6950","13149.7980"
"932","35.8354","2.5094","13283.9619","13046.8215","115.7391","2.5038","99.6950","13395.5395"
"933","35.8524","2.5106","13264.9917","13044.4726","114.0645","2.5027","99.6950","13010.7138"
"934","35.8694","2.5117","13246.3493","13042.1238","114.9004","2.5015","99.6950","13202.1120"
"935","35.8864","2.5129","13228.1955","13039.7750","113.7826","2.5004","99.6950","12946.4878"
"936","35.9034","2.5141","13210.6921","13037.4261","115.0726","2.4992","99.6950","13241.7122"
"937","35.9204","2.5152","13193.9517","13035.0773","114.3511","2.4981","99.6950","13076.1731"
"938","35.9374","2.5164","13178.0544","13032.7285","114.1923","2.4969","99.6950","13039.8872"
"939","35.9544","2.5175","13163.0522","13030.3796","114.4478","2.4958","99.6950","13098.2987"
"940","35.9714","2.5187","13148.9796","13028.0308","114.3962","2.4947","99.6950","13086.5005"
"941","35.9884","2.5198","13135.8300","13025.6820","114.7352","2.4935","99.6950","13164.1565"
"942","36.0054","2.5210","13123.5996","13023.3332","114.4193","2.4924","99.6950","13091.7799"
"943","36.0224","2.5221","13112.2636","13020.9843","114.3297","2.4912","99.6950","13071.2690"
"944","36.0394","2.5233","13101.7856","13018.6355","115.3212","2.4901","99.6950","13298.9728"
"945","36.0564","2.5244","13092.1206","13016.2867","115.1224","2.4890","99.6950","13253.1628"
"946","36.0734","2.5256","13083.2167","13013.9378","114.5851","2.4878","99.6950","13129.7488"
"947","36.0904","2.5267","13074.4766","13011.0473","114.2624","2.4867","99.6950","13055.9039"
"948","36.1074","2.5279","13066.3837","13008.1568","114.2746","2.4856","99.6950","13058.6940"
"949","36.1244","2.5290","13058.8792","13005.2664","113.4962","2.4844","99.6950","12881.3863"
"950","36.1414","2.5302","13051.9051","13002.3759","114.2599","2.4833","99.6950","13055.3335"
"951","36.1584","2.5313","13045.4053","12999.4854","115.2841","2.4822","99.6950","13290.4240"
"952","36.1754","2.5325","13039.3267","12996.5949","114.4214","2.4811","99.6950","13092.2612"
"953","36.1924","2.5336","13033.6193","12993.7044","114.1079","2.4799","99.6950","13020.6223"
"954","36.2094","2.5348","13028.2375","12990.8139","114.1056","2.4788","99.6950","13020.0982"
"955","36.2264","2.5359","13023.1396","12987.9234","114.0430","2.4777","99.6950","13005.7997"
"956","36.2434","2.5371","13018.2881","12985.0329","114.1753","2.4766","99.6950","13035.9984"
"957","36.2604","2.5382","13013.6499","12982.1424","113.8699","2.4754","99.6950","12966.3588"
"958","36.2774","2.5394","13009.1956","12979.2519","113.9027","2.4743","99.6950","12973.8358"
"959","36.2944","2.5405","13004.8998","12976.3614","114.4909","2.4732","99.6950","13108.1710"
"960","36.3114","2.5417","13000.7405","12973.4709","113.9567","2.4721","99.6950","12986.1351"
"961","36.3284","2.5428","12996.7099","12970.5804","113.8223","2.4710","99.6950","12955.5060"
"962","36.3454","2.5440","12992.8781","12967.7984","113.8108","2.4698","99.6950","12952.9027"
"963","36.3624","2.5451","12989.1341","12965.0164","113.5416","2.4687","99.6950","12891.6839"
"964","36.3794","2.5463","12985.4663","12962.2343","113.7497","2.4676","99.6950","12938.9832"
