specific_capacity_discharge,voltage_discharge,specific_power_discharge
112.46753849297212,2.59896,-97.68317719511764
112.5720550445873,2.59846,-97.67670834428394
112.67657159620244,2.59805,-97.63418806424708
112.78020985746788,2.59766,-97.64499348070882
112.884726409083,2.59733,-97.62191285136936
112.98924296069816,2.59699,-97.62391409073648
113.09375951231328,2.59663,-97.592318953594
113.19827606392846,2.59629,-97.59677935921523
113.30191432519386,2.5959,-97.55010836997656
113.40643087680904,2.59549,-97.53141855720608
113.51094742842416,2.59504,-97.55389333905175
113.61546398003932,2.59454,-97.55150418553718
113.71998053165446,2.59404,-97.5105595288772
113.82361879291987,2.59353,-97.4881083755011
113.92813534453502,2.59308,-97.477752475418
114.03265189615016,2.59263,-97.44608081213468
114.13716844776532,2.59223,-97.42203063772683
114.24168499938044,2.59183,-97.45125052082658
114.34532326064593,2.59143,-97.40835217895211
114.44983981226102,2.59097,-97.35829241565844
114.5543563638762,2.59049,-97.35418017346603
114.6588729154913,2.58991,-97.32828852773204
114.76338946710648,2.58941,-97.335698033854
114.8670277283719,2.5889,-97.336991430923
114.97154427998706,2.58847,-97.25453120217566
115.0760608316022,2.58806,-97.28986147771208
115.18057738321735,2.58766,-97.2617339046466
115.28509393483247,2.58719,-97.26042872021848
115.38873219609792,2.58681,-97.25023289803713
115.49324874771304,2.58636,-97.18506704908292
115.59776529932822,2.58588,-97.19809994758742
115.70228185094336,2.5855,-97.19362644244129
115.80679840255848,2.58496,-97.16024967505594
115.91043666382392,2.58448,-97.15609996815904
116.01495321543906,2.58403,-97.11712369297022
116.1194697670542,2.58362,-97.10743272578324
116.22398631866936,2.58322,-97.10138292062535
116.3285028702845,2.58288,-97.0910525650901
116.43214113154993,2.58256,-97.064325512411
116.53665768316507,2.58215,-97.06524456913426
116.6411742347802,2.58175,-97.04204513029734
116.74569078639536,2.58136,-97.01024601935536
116.8502073380105,2.58084,-97.03313699489246
116.95384559927597,2.58035,-96.99676515061456
117.05836215089109,2.5799,-96.97903368049462
117.16287870250623,2.57944,-96.97071354396702
117.26739525412135,2.57901,-96.94802470519728
117.37191180573654,2.57859,-96.9240833077519
117.47555006700196,2.57815,-96.91732663414425
117.58006661861712,2.57772,-96.86530060781568
117.68458317023224,2.57724,-96.89860087119315
117.78909972184736,2.57673,-96.86231681871068
117.89361627346253,2.57626,-96.83568865590388
117.99725453472796,2.57578,-96.83882152601286
118.1017710863431,2.57533,-96.8308604359855
118.20628763795824,2.57494,-96.7820021106533
118.3108041895734,2.57454,-96.77510796001378
118.41532074118852,2.57416,-96.77059094787688
118.51895900245398,2.57373,-96.73815045346224
118.6234755540691,2.57325,-96.72254967813988
118.72799210568428,2.5727,-96.70431678678962
118.8325086572994,2.57218,-96.68639725643736
118.93702520891456,2.57166,-96.66359835383416
119.04066347017998,2.57116,-96.6480561896374
119.14518002179511,2.57075,-96.64808838038398
119.24969657341026,2.57038,-96.6390544098615
119.35421312502544,2.57007,-96.60058294223934
119.45872967664054,2.56978,-96.62705891911014
119.562367937906,2.5694,-96.566463368871
119.66688448952114,2.56897,-96.58035649796776
119.7714010411363,2.56861,-96.55626429631276
119.87591759275143,2.56814,-96.54346862789616
119.98043414436654,2.56769,-96.52979934163452
120.084072405632,2.56715,-96.49813486522548
120.18858895724712,2.56666,-96.48133903886908
120.29310550886228,2.56623,-96.4213595204273
120.39762206047742,2.56585,-96.4208735163544
120.5021386120926,2.56554,-96.4384267975229
120.605776873358,2.56521,-96.44224372020626
120.71029342497316,2.56491,-96.43420878844472
120.81480997658828,2.56459,-96.39785107761509
120.91932652820346,2.56426,-96.37652845953434
121.0238430798186,2.56384,-96.3704707118212
121.12748134108402,2.56347,-96.36709991285646
121.23199789269916,2.56302,-96.3558560243416
121.33651444431432,2.56256,-96.34099320789346
121.44103099592944,2.56212,-96.29933795812995
121.5455475475446,2.56162,-96.24652738313732
121.64918580881002,2.56118,-96.25914847026792
121.7537023604252,2.56075,-96.29318690120138
121.85821891204031,2.56042,-96.2597290482944
121.96273546365543,2.56005,-96.2126314154657
122.0672520152706,2.55971,-96.2306083712515
122.17089027653608,2.55932,-96.186814752892
122.2754068281512,2.55888,-96.17432364289628
122.37992337976632,2.55855,-96.18376304102708
122.48443993138147,2.5581,-96.12640457531673
122.58807819264688,2.5576,-96.14643227231905
122.69259474426208,2.55723,-96.14222574706284
122.79711129587716,2.55684,-96.11462828264978
122.90162784749236,2.55642,-96.12228070069564
123.00614439910748,2.55599,-96.06893698484092
123.10978266037291,2.55555,-96.0491671299958
123.21429921198806,2.5551,-96.0419486846973
123.31881576360324,2.55464,-96.04969791844496
123.42333231521836,2.55464,-96.01254198713232
123.52784886683352,2.55438,-96.04234536980348
123.63148712809893,2.55409,-96.02740381708472
123.73600367971407,2.55372,-95.98926933893028
123.84052023132922,2.55345,-95.9807352972472
123.94503678294436,2.55319,-95.96369673603026
124.0495533345595,2.55293,-95.99912745706688
124.15319159582496,2.55268,-95.95582762724332
124.25770814744008,2.55236,-95.92200930184389
124.36222469905522,2.552,-95.98352186309238
124.46674125067037,2.55162,-95.91114128716973
124.5712578022855,2.55121,-95.91831635827496
124.67489606355096,2.55081,-95.8742425245412
124.77941261516608,2.55047,-95.83969003448186
124.88392916678124,2.55011,-95.8632522634438
124.98844571839638,2.54985,-95.85428461578746
125.09296227001153,2.5496,-95.86020332135534
125.19660053127696,2.54937,-95.84188289431908
125.3011170828921,2.54905,-95.80244971984295
125.40563363450724,2.54875,-95.78392176509313
125.51015018612242,2.54841,-95.80820963121826
125.61466673773752,2.54803,-95.78425564962876
125.71830499900298,2.5477,-95.78554469283684
125.82282155061812,2.5473,-95.74473260602484
125.92733810223326,2.5469,-95.7007074520607
126.0318546538484,2.54651,-95.69410472869872
126.13637120546352,2.54614,-95.70354712425883
126.24000946672898,2.54586,-95.70590195278128
126.34452601834413,2.54555,-95.68700442574834
126.44904256995926,2.5452,-95.66580042745434
126.5535591215744,2.54485,-95.67356576131805
126.65807567318956,2.54454,-95.6257068320353
126.76171393445496,2.54415,-95.6384006510924
126.86623048607014,2.54382,-95.62679977443858
126.97074703768529,2.5435,-95.60109873422232
127.07526358930043,2.54317,-95.60156098651365
127.17978014091555,2.54287,-95.57661526370208
127.283418402181,2.54259,-95.54036546665112
127.38793495379612,2.54225,-95.56376153115914
127.49245150541132,2.54195,-95.53882113289498
127.59696805702642,2.54161,-95.50032651424183
127.7014846086416,2.54119,-95.51588103809172
127.805122869907,2.54084,-95.50915255865829
127.90963942152216,2.54049,-95.4976027268343
128.0141559731373,2.54021,-95.49591238854964
128.11867252475244,2.53997,-95.49572398999987
128.2231890763676,2.53977,-95.4504618620954
128.32682733763303,2.53955,-95.45102638110978
128.43134388924815,2.53932,-95.39501091865866
128.5358604408633,2.5391,-95.43892971447195
128.64037699247845,2.53881,-95.42241015434504
128.74489354409357,2.53845,-95.39684009989232
128.84853180535904,2.53814,-95.40204300163572
128.95304835697416,2.53782,-95.38359568342553
129.0575649085893,2.53745,-95.35925935569809
129.16208146020446,2.53715,-95.36082045355776
129.2665980118196,2.53692,-95.36821841578268
129.37023627308503,2.53666,-95.35684035752612
129.4747528247002,2.53638,-95.35032455961397
129.57926937631532,2.53608,-95.33182981372488
129.6837859279305,2.53577,-95.32017684250856
129.7883024795456,2.53541,-95.33630568393129
129.8919407408111,2.53506,-95.31512954149404
129.9964572924262,2.53468,-95.2391321623981
130.1009738440413,2.53435,-95.24676565996192
130.20549039565648,2.53407,-95.21621176589083
130.3100069472716,2.53385,-95.26963503377225
130.41364520853705,2.53369,-95.22116021181334
130.5181617601522,2.53346,-95.20210281872224
130.62267831176734,2.53332,-95.2304837694194
130.72719486338246,2.53305,-95.19470499245668
130.83083312464794,2.53278,-95.2197944432682
130.93534967626306,2.53244,-95.1653747988996
131.0398662278782,2.53213,-95.19775957211525
131.14438277949336,2.53174,-95.18069567187038
131.2488993311085,2.53139,-95.10190575104178
131.35253759237392,2.53115,-95.12890315097604
131.45705414398907,2.53088,-95.15716647154404
131.56157069560422,2.53074,-95.13909979523716
131.6660872472194,2.5306,-95.15223986132489
131.77060379883451,2.53044,-95.10381919861344
131.87424206009996,2.53023,-95.07432604987537
131.97875861171508,2.52998,-95.09053030446938
132.08327516333026,2.52972,-95.10555368574344
132.18779171494538,2.52941,-95.07790394021902
132.29230826656052,2.52904,-95.06639495311212
132.39594652782594,2.52866,-95.0681012492298
132.50046307944112,2.52827,-95.05903451566677
132.60497963105624,2.52798,-95.02175379580726
132.70949618267136,2.52773,-95.00596295880456
132.81401273428654,2.52749,-95.01532296616276
132.91765099555195,2.52727,-94.99826263880308
133.02216754716713,2.52706,-95.00794726965218
133.12668409878225,2.52682,-94.99572840718064
133.2312006503974,2.52652,-94.9820533758462
133.33571720201255,2.52619,-94.96884860575707
133.43935546327796,2.52584,-94.93412775692325
133.5438720148931,2.52546,-94.93900966497412
133.6483885665083,2.52509,-94.91871318899187
133.7529051181234,2.52475,-94.8755976093771
133.85742166973856,2.52442,-94.86638952868356
133.961059931004,2.52413,-94.92492538336042
134.06557648261915,2.52392,-94.88670298693668
134.17009303423427,2.52367,-94.89166726105658
134.27460958584942,2.52342,-94.85035244084844
134.37912613746457,2.52312,-94.81913174839254
134.48276439873,2.52282,-94.87246952313996
134.58728095034513,2.5225,-94.81656904119173
134.69179750196028,2.52212,-94.79829819821278
134.79631405357543,2.52174,-94.7959752600616
134.90083060519055,2.52139,-94.78281823699776
135.00446886645602,2.52104,-94.73697954661031
135.10898541807114,2.52075,-94.70376515262642
135.2135019696863,2.52052,-94.69592107616836
135.31801852130144,2.5202,-94.70541358065216
135.4225350729166,2.51988,-94.71569736853044
135.526173334182,2.51952,-94.71570867528912
135.63068988579718,2.51914,-94.71177809691603
135.7352064374123,2.51879,-94.67154151020704
135.83972298902745,2.51837,-94.6939762820628
135.94423954064257,2.51797,-94.62798260194477
136.04787780190804,2.51766,-94.62508896969544
136.15239435352316,2.51736,-94.61062980706048
136.2569109051383,2.51713,-94.61949496034087
136.36142745675346,2.51691,-94.62952869368688
136.46594400836858,2.5167,-94.6550543653177
136.56958226963403,2.51649,-94.61692044364804
136.6740988212492,2.51625,-94.56970797259952
136.77861537286432,2.51601,-94.61557902763508
136.88313192447944,2.51572,-94.58478766633766
136.98764847609462,2.51533,-94.5677387152972
137.09128673736004,2.51502,-94.54336041723576
137.19580328897518,2.5146,-94.52439167912392
137.30031984059033,2.51423,-94.5383069158427
137.40483639220548,2.51386,-94.50452334544636
137.5093529438206,2.51351,-94.4579868737524
137.61299120508605,2.5132,-94.46779218274948
137.7175077567012,2.51287,-94.4577715204718
137.82202430831637,2.51255,-94.48387546198204
137.92654085993146,2.51218,-94.49140813146236
138.03105741154664,2.5118,-94.40802034378986
138.13469567281206,2.51141,-94.39971443240408
138.2392122244272,2.51101,-94.37753361679763
138.34372877604235,2.51055,-94.37532643696323
138.44824532765753,2.51012,-94.36313039985262
138.55276187927265,2.50985,-94.34345736070934
138.6564001405381,2.50959,-94.35986943390668
138.76091669215322,2.50936,-94.3099636176968
138.86543324376834,2.5091,-94.32081876998446
138.9699497953835,2.50877,-94.31475945083422
139.07446634699863,2.50843,-94.27897680693474
139.17810460826408,2.50806,-94.30947895740812
139.28262115987923,2.5076,-94.27315303577072
139.38713771149438,2.50724,-94.27151010303204
139.49165426310952,2.50681,-94.23314901858974
139.59617081472467,2.5065,-94.23021353299472
139.6998090759901,2.50623,-94.23987383976824
139.80432562760527,2.50607,-94.19423845286909
139.90884217922036,2.5059,-94.21716485055867
140.0133587308355,2.50573,-94.1822513378458
140.11787528245068,2.50553,-94.18107166602708
140.22151354371613,2.50533,-94.16167161111792
140.32603009533125,2.50503,-94.15910881854724
140.4305466469464,2.50475,-94.1667993273429
140.53506319856157,2.50434,-94.14980159187196
140.6395797501767,2.50397,-94.11451522171878
140.7432180114421,2.50361,-94.09465139683256
140.8477345630573,2.50323,-94.11202893631788
140.9522511146724,2.50293,-94.07859120855592
141.05676766628753,2.50259,-94.08480222355618
141.1612842179027,2.5024,-94.0713294175208
141.2649224791681,2.50215,-94.05718446009656
141.36943903078327,2.50186,-94.0557757947968
141.47395558239842,2.5016,-94.01515354517412
141.57847213401357,2.5012,-93.98667644908636
141.6829886856287,2.50075,-93.99190652056608
141.78662694689416,2.50032,-93.98602207359154
141.89114349850928,2.49985,-93.96282206562248
141.99566005012443,2.49939,-93.90364764151532
142.10017660173958,2.49895,-93.9163513508244
142.20469315335473,2.49858,-93.93562640850496
142.30833141462014,2.49838,-93.9320570330106
142.4128479662353,2.49818,-93.9032106776624
142.51736451785044,2.49791,-93.9001699468861
142.62188106946562,2.49763,-93.89596202409427
142.7263976210807,2.49733,-93.8728395603802
142.83003588234618,2.49702,-93.8659239977246
142.9345524339613,2.49669,-93.83378354029212
143.03906898557642,2.49632,-93.82856000434654
143.1435855371916,2.49594,-93.80401772982816
143.24810208880672,2.49554,-93.77872700859484
143.35174035007216,2.49514,-93.79288580857762
143.4562569016873,2.49475,-93.73405274360826
143.56077345330246,2.49434,-93.79041713465476
143.66529000491758,2.49402,-93.73659048171707
143.76980655653276,2.49368,-93.73327329500056
143.87344481779817,2.49339,-93.70502850916948
143.97796136941332,2.493,-93.69194826835592
144.08247792102844,2.49262,-93.70052281327672
144.18699447264362,2.49221,-93.66383447777396
144.29151102425877,2.49177,-93.62366234211864
144.39514928552418,2.49132,-93.66819633500214
144.49966583713933,2.49091,-93.62364050325344
144.6041823887545,2.49047,-93.61497709150976
144.7086989403696,2.49008,-93.60582854520062
144.81321549198475,2.48961,-93.5818631335405
144.9168537532502,2.48916,-93.5633740315452
145.02137030486531,2.48873,-93.54642415060223
145.1258868564805,2.48827,-93.52913366304058
145.2304034080956,2.48776,-93.50996377465704
145.3349199597108,2.48725,-93.52618323456488
145.4385582209762,2.48681,-93.44988014297458
145.54307477259135,2.48646,-93.46974733522602
145.64759132420647,2.48615,-93.45573572546373
145.75210787582165,2.48582,-93.44097291185744
145.85662442743677,2.48558,-93.44845534910216
145.96026268870224,2.48535,-93.4901012840695
146.06477924031734,2.48507,-93.4261383053927
146.1692957919325,2.4848,-93.38534710573052
146.27381234354766,2.48454,-93.39521494654127
146.3783288951628,2.4842,-93.35572833055662
146.48196715642823,2.4838,-93.3705392990662
146.58648370804335,2.48339,-93.35983791363718
146.69100025965852,2.48294,-93.37196823179409
146.79551681127364,2.48254,-93.30198021785516
146.9000333628888,2.48207,-93.2992271296276
147.00367162415426,2.4817,-93.27119494310988
147.10818817576938,2.48142,-93.28577830935032
147.2127047273845,2.4811,-93.27688626457598
147.31722127899968,2.48082,-93.22086465233586
147.4217378306148,2.48048,-93.23004869984356
147.52537609188025,2.48019,-93.2026807569397
147.6298926434954,2.47973,-93.21675657745548
147.73440919511054,2.47933,-93.20877531169351
147.83892574672566,2.47888,-93.17774975567964
147.94344229834084,2.47841,-93.1553812813952
148.04708055960623,2.47796,-93.15100312485468
148.1515971112214,2.47752,-93.14777973743962
148.25611366283655,2.4771,-93.09282788495332
148.3606302144517,2.4767,-93.10050506657124
148.46514676606682,2.47633,-93.04040090818933
148.56878502733227,2.47595,-93.08640358451927
148.67330157894742,2.47553,-93.05339323073362
148.77781813056257,2.47504,-92.99975886225351
148.88233468217769,2.47452,-93.0060391975492
148.98685123379283,2.47424,-93.04323656168212
149.09048949505828,2.47396,-93.01002261668025
149.1950060466734,2.47366,-92.9776263438334
149.29952259828858,2.47337,-92.99018733377116
149.4040391499037,2.47302,-92.949660967106
149.50855570151884,2.47266,-92.96583923133198
149.6121939627843,2.4723,-92.97575522072238
149.71671051439944,2.47194,-92.92391883554876
149.82122706601456,2.47153,-92.9045990251104
149.9257436176297,2.47108,-92.86815063255874
150.03026016924483,2.47066,-92.89611251860896
150.04870426658871,2.47057,-92.93100518843788
150.04870426658871,2.96818,-111.55767521351994
150.14619449540618,2.91818,-109.42101963571471
150.25071104702133,2.88397,-108.2331045638849
150.3552275986365,2.8561,-107.1347884212016
150.45974415025162,2.83269,-106.44922435514032
150.56426070186674,2.81255,-105.54209724558274
150.66789896313222,2.79488,-104.8251176509989
150.77241551474737,2.77926,-104.3043001504286
150.87693206636249,2.76515,-103.74328387565676
150.9814486179776,2.75242,-103.29787804448108
151.08596516959278,2.74078,-102.95808905369564
151.1896034308582,2.73012,-102.50067084435304
151.29411998247335,2.72025,-102.02689566961418
151.3986365340885,2.71108,-101.67010358403004
151.50315308570364,2.70245,-101.30715817763613
151.60766963731876,2.69438,-101.22017292779782
151.71130789858424,2.68669,-100.78431982161072
151.81582445019933,2.67938,-100.65666570390329
151.9203410018145,2.67245,-100.28056210140092
152.02485755342963,2.66578,-100.16513869043732
152.1293741050448,2.65948,-99.95532820679745
152.23389065665992,2.65348,-99.5519552414027
152.3375289179254,2.64776,-99.35493589525515
152.44204546954052,2.64242,-99.1019209335592
152.5465620211557,2.63736,-98.9088139725271
152.6510785727708,2.63266,-98.71007507580651
152.75559512438593,2.6282,-98.74228901768466
152.85923338565138,2.62397,-98.5709217252848
152.9637499372665,2.61997,-98.4579371846906
153.06826648888168,2.61615,-98.18368695405104
153.1727830404968,2.61249,-98.10249771121352
153.27729959211194,2.60899,-97.8258817057432
153.3809378533774,2.60561,-97.78977016353808
153.48545440499254,2.60241,-97.64005035301004
153.58997095660766,2.59931,-97.50812580915373
153.69448750822284,2.59635,-97.39708709026482
153.79900405983796,2.59346,-97.30753456119744
153.9026423211034,2.59073,-97.19855080775032
154.00715887271855,2.5881,-97.09415071181446
154.1116754243337,2.58554,-97.07168644626609
154.21619197594882,2.58306,-96.94917511097628
154.320708527564,2.58062,-96.81598180398738
154.4252250791791,2.57822,-96.790342331222
154.5288633404446,2.57583,-96.80812381857204
154.63337989205968,2.57349,-96.58591883511836
154.73789644367483,2.57111,-96.65593206793504
154.84241299529,2.56885,-96.34760829723228
154.9469295469051,2.56653,-96.44236943201192
155.05056780817057,2.56433,-96.2048370621862
155.1550843597857,2.56211,-96.13775229250622
155.25960091140087,2.55991,-96.22112975675394
155.364117463016,2.55775,-96.0574507851528
155.46863401463114,2.55554,-95.96314093106145
155.57227227589655,2.55337,-95.80657295577132
155.67678882751173,2.55105,-95.84051318295288
155.78130537912685,2.54875,-95.7315398699188
155.88582193074205,2.54646,-95.52716979635268
155.99033848235717,2.54412,-95.48684797894283
156.0939767436226,2.5418,-95.53800547167351
156.19849329523774,2.53951,-95.3949220929398
156.3030098468529,2.53724,-95.28799075332532
156.407526398468,2.53495,-95.07454764780036
156.51204295008316,2.53271,-95.18432984305964
156.6165595016983,2.53043,-95.10744377360233
156.72019776296375,2.52812,-94.91031066426235
156.8247143145789,2.5258,-94.7816853826218
156.92923086619402,2.52342,-94.7498212799505
157.03374741780917,2.52102,-94.6158647414582
157.13826396942432,2.51858,-94.63736933638096
157.24190223068976,2.51615,-94.40285823617396
157.34641878230488,2.51369,-94.42501179983611
157.45093533392003,2.51134,-94.34308806350678
157.55545188553518,2.50901,-94.11276152005514
157.65996843715035,2.50673,-94.04150551131204
157.76360669841574,2.50444,-93.99122869682688
157.86812325003092,2.5022,-93.9736190399574
157.97263980164604,2.49997,-93.78710953465308
158.0771563532612,2.49767,-93.77189957289026
158.1816729048763,2.49542,-93.63535126351556
158.28531116614175,2.4931,-93.57194656553244
158.3898277177569,2.49092,-93.59881347295104
158.49434426937205,2.48866,-93.42812224946628
158.59886082098717,2.48651,-93.41502079899468
158.70337737260232,2.48447,-93.2480422300222
158.80701563386776,2.48246,-93.1419904683311
158.91153218548288,2.48058,-93.21341490224742
159.01604873709806,2.47868,-93.03935074239055
159.12056528871318,2.47688,-93.05636654148348
159.22508184032833,2.47508,-92.88230940092306
159.32959839194348,2.4733,-92.8530482747138
159.43323665320892,2.47154,-92.81119939987032
159.53775320482404,2.46982,-92.73021071287758
159.64226975643922,2.46812,-92.5594714040501
159.74678630805434,2.4665,-92.51587526189807
159.85130285966952,2.46492,-92.50960821899986
159.9549411209349,2.46337,-92.35952821105994
160.05945767255008,2.46191,-92.52352361064904
160.1639742241652,2.46051,-92.40867078311908
160.26849077578038,2.45914,-92.29734734955014
160.3730073273955,2.45779,-92.2124855855022
160.47664558866094,2.45639,-92.32306097391054
160.58116214027606,2.4551,-92.0735239724388
160.6856786918912,2.45373,-92.264980159356
160.7901952435064,2.4525,-92.15204172795124
160.89471179512148,2.45126,-92.0217436025158
160.99835005638695,2.45009,-91.9662009054915
161.10286660800207,2.449,-91.86488863285524
161.20738315961725,2.44795,-91.80924780796332
161.31189971123237,2.4469,-91.79153085071316
161.41641626284752,2.44594,-91.8970444031043
161.52005452411294,2.44492,-91.73580742577572
161.62457107572808,2.4439,-91.82503537561804
161.72908762734323,2.44288,-91.81451718750334
161.8336041789584,2.44183,-91.57508758721028
161.93812073057353,2.44073,-91.6881788875096
162.04175899183898,2.43974,-91.73121509848472
162.1462755434541,2.43881,-91.51657868726429
162.25079209506927,2.43794,-91.49703611534188
162.35530864668436,2.43715,-91.46584586513218
162.4598251982995,2.43645,-91.37024187726182
162.563463459565,2.43574,-91.36749033833844
162.66798001118013,2.43509,-91.33078906456484
162.77249656279523,2.43442,-91.31335722038718
162.8770131144104,2.43374,-91.36403248745005
162.98152966602555,2.43306,-91.37620038729968
163.0860462176407,2.43235,-91.25801606886525
163.18968447890614,2.43162,-91.36133050096558
163.29420103052126,2.43092,-91.21512534703784
163.39871758213644,2.43016,-91.26805612906358
163.50323413375153,2.42945,-91.1484443924251
163.6077506853667,2.4288,-91.210835835991
163.71138894663216,2.42828,-91.23660711343786
163.81590549824728,2.42771,-91.11463460716972
163.92042204986242,2.4272,-91.03793551343178
164.02493860147757,2.42664,-91.13739214018956
164.12945515309272,2.42608,-91.08107411128006
164.23309341435817,2.42546,-90.95119965413828
164.3376099659733,2.42483,-90.99811139892236
164.44212651758846,2.42414,-90.96072020418951
164.54664306920358,2.42337,-90.87742510601076
164.6511596208187,2.42258,-90.87614110910772
164.75479788208418,2.42174,-90.97020845915326
164.85931443369927,2.42087,-90.84031670355606
164.96383098531444,2.42005,-90.80266052089576
165.06834753692956,2.41933,-90.73433785717845
165.17286408854474,2.41859,-90.87711768611992
165.27650234981016,2.41795,-90.6886986065044
165.3810189014253,2.4173,-90.70100643697782
165.48553545304046,2.41661,-90.78667434509298
165.59005200465563,2.41593,-90.69314296259913
165.69456855627075,2.4152,-90.73141282780573
165.7982068175362,2.4144,-90.59448393344084
165.90272336915132,2.41358,-90.5408213296826
166.00723992076647,2.41271,-90.6271913539941
166.1117564723816,2.41182,-90.59376081310644
166.21627302399676,2.41097,-90.58393979922393
166.31991128526218,2.41012,-90.4201705822354
166.42442783687733,2.40929,-90.44007085055009
166.52894438849248,2.40854,-90.32662448135189
166.6334609401076,2.40773,-90.33431168601922
166.73797749172277,2.40698,-90.26964245229064
166.8416157529882,2.40621,-90.26739315035373
166.94613230460334,2.40542,-90.35336141795923
167.0506488562185,2.40461,-90.18151998156802
167.1551654078336,2.40373,-90.1697974402705
167.25968195944876,2.40289,-90.18311262515788
167.36419851106393,2.40194,-90.17403904619982
167.46783677232932,2.40105,-90.18314030711312
167.5723533239445,2.40017,-90.02107519192168
167.67686987555965,2.39933,-90.05936410092225
167.7813864271748,2.39854,-89.98345002696338
167.88590297878994,2.39774,-89.97163236471309
167.9895412400554,2.39698,-89.92113574190734
168.0940577916705,2.39622,-89.88883660094683
168.19857434328569,2.3954,-89.94138885950555
168.30309089490078,2.39457,-89.84284018507049
168.40760744651593,2.39373,-89.93544898854549
168.51124570778134,2.39289,-89.76770206904214
168.61576225939652,2.392,-89.74263374884251
168.72027881101167,2.39112,-89.8328517925855
168.8247953626268,2.39029,-89.69737258846264
168.92931191424196,2.38954,-89.62842937150928
169.03295017550735,2.3888,-89.65278877754524
169.13746672712253,2.38809,-89.62991752876069
169.24198327873768,2.38737,-89.64290147241508
169.3464998303528,2.38664,-89.51286270682253
169.45101638196795,2.38589,-89.63938155766607
169.55465464323342,2.38509,-89.4841397171908
169.6591711948485,2.38431,-89.39758054181037
169.7636877464637,2.38348,-89.57521303059085
169.8682042980788,2.38269,-89.44005173419954
169.972720849694,2.38189,-89.44466516364578
170.0763591109594,2.38108,-89.49329843515613
170.18087566257455,2.38032,-89.38646118889471
170.2853922141897,2.37954,-89.3714655053851
170.38990876580488,2.37876,-89.24063287633237
170.49442531741997,2.37795,-89.23731258784564
170.59806357868544,2.37711,-89.22984128661994
170.70258013030056,2.37632,-89.16787867780285
170.80709668191568,2.3755,-89.05523989447329
170.91161323353083,2.37472,-89.08681726204543
171.01612978514598,2.37403,-89.02114867337136
171.11976804641142,2.37333,-89.19300843897956
171.22428459802654,2.37268,-89.15357645019542
171.32880114964172,2.372,-89.1137756100289
171.43331770125684,2.37132,-89.0529892487521
171.53783425287202,2.37065,-88.96336554022426
171.64147251413743,2.36987,-89.0727179869615
171.74598906575258,2.36915,-88.85613702825941
171.85050561736773,2.36838,-89.00473408966891
171.95502216898285,2.36765,-88.91142231946118
172.059538720598,2.36692,-88.93265384477999
172.16317698186344,2.36623,-88.76756961951011
172.26769353347856,2.36558,-88.7663720484854
172.37221008509374,2.36494,-88.76179828754974
172.47672663670886,2.36434,-88.8723459212804
172.581243188324,2.3637,-88.83109978267497
172.6857597399392,2.36304,-88.6815209082375
172.78939800120455,2.36235,-88.65861394641075
172.89391455281975,2.36162,-88.6073225179149
172.99843110443484,2.36087,-88.60232331489043
173.10294765605002,2.36013,-88.53350845620719
173.20746420766517,2.3594,-88.57699514792371
173.3111024689306,2.35871,-88.67340021774699
173.41561902054573,2.35808,-88.44989828963392
173.5201355721609,2.3574,-88.59955472413557
173.62465212377603,2.35675,-88.4223659750424
173.7291686753912,2.35608,-88.49183781458098
173.8328069366566,2.35542,-88.35682631377067
173.93732348827177,2.35473,-88.45900196303513
174.04184003988692,2.35404,-88.28570748484594
174.14635659150204,2.35329,-88.2925510238284
174.2508731431172,2.35259,-88.2975296906679
174.35451140438266,2.35197,-88.27351616204665
174.45902795599775,2.35135,-88.19448694960697
174.56354450761293,2.35084,-88.1976568354384
174.66806105922805,2.35026,-88.1744104495231
174.7725776108432,2.34973,-88.27191233184826
174.87621587210865,2.34918,-88.07818414726891
174.98073242372377,2.3486,-88.10619170933572
175.08524897533894,2.348,-88.06660787293302
175.18976552695406,2.34739,-88.10830068858004
175.2942820785692,2.34674,-88.12248736022879
175.39792033983466,2.34604,-88.17260514338295
175.5024368914498,2.34536,-88.03803802095273
175.60695344306492,2.34467,-88.14558012156851
175.71146999468007,2.34403,-88.04888763684936
175.81598654629522,2.34341,-87.94187120565523
175.91962480756067,2.34285,-87.9104850917791
176.0241413591758,2.3423,-87.87947912023476
176.12865791079096,2.34174,-87.88216228741626
176.23317446240608,2.34119,-87.9444293534752
176.33769101402126,2.34057,-87.9159593177879
176.44220756563635,2.33995,-87.75949694180575
176.54584582690185,2.33932,-87.840160486765
176.65036237851697,2.33864,-87.88043718464297
176.7548789301321,2.33797,-87.85304251466113
176.85939548174724,2.33729,-87.74028664187794
176.96391203336236,2.33665,-87.68818659675189
177.0675502946278,2.33608,-87.66384150122752
177.17206684624296,2.3355,-87.7498899437433
177.2765833978581,2.33497,-87.68272666544554
177.38109994947325,2.33443,-87.62480495810624
177.48561650108837,2.33389,-87.54623834892271
177.58925476235382,2.33329,-87.50455032347126
177.693771313969,2.33269,-87.46803508634899
177.7982878655841,2.33206,-87.47759346155505
177.90280441719926,2.33138,-87.61278396074916
178.0073209688144,2.33075,-87.55594607072776
178.11095923007983,2.3301,-87.56468182232909
178.21547578169498,2.32953,-87.53736884810507
178.31999233331015,2.32893,-87.41393957538526
178.42450888492527,2.32839,-87.522506398431
178.52902543654042,2.32783,-87.34909946921518
