specific_capacity_discharge,voltage_discharge,specific_power_discharge
424.777856759143,1.25202,-150.61633400348208
425.1148678106953,1.25085,-150.50309072131355
425.4483683304606,1.24977,-150.35071624384292
425.7818688502258,1.24864,-150.18368717822787
426.11536936999113,1.24752,-150.09249032958346
426.4488698897564,1.24634,-149.93807795302433
426.7858809413087,1.2451,-149.79142026900615
427.119381461074,1.24382,-149.63978810724316
427.45288198083927,1.24241,-149.43922386554914
427.7863825006045,1.24097,-149.2573923747304
428.1198830203698,1.23943,-149.0981711402951
428.4568940719221,1.23791,-148.9610038222931
428.79039459168735,1.23642,-148.75326925637498
429.1238951114527,1.23502,-148.5540878211559
429.45739563121793,1.23371,-148.48632194516856
429.7908961509832,1.23241,-148.24388261221478
430.1279072025354,1.23116,-148.11561706579346
430.4614077223008,1.22988,-147.97499279795318
430.7949082420661,1.22859,-147.80270487371516
431.12840876183134,1.22725,-147.68306572377415
431.4619092815967,1.22586,-147.47303909387898
431.7989203331489,1.22443,-147.2985317875736
432.1324208529142,1.22297,-147.15705155758016
432.4659213726795,1.22153,-146.971584108448
432.7994218924448,1.22023,-146.79944161501032
433.13292241221,1.21907,-146.67683527991187
433.46993346376223,1.21803,-146.58079735050086
433.8034339835276,1.21707,-146.4118956770802
434.1369345032929,1.21612,-146.35094314088417
434.4704350230581,1.21517,-146.16029239269184
434.8039355428234,1.21422,-146.0533923704494
435.14094659437575,1.21322,-145.9209938658278
435.474447114141,1.21207,-145.82005271755256
435.8079476339063,1.2109,-145.70469736058433
436.1414481536716,1.20961,-145.54106692841515
436.4749486734368,1.20836,-145.3954001668384
436.8119597249891,1.20704,-145.21491038652442
437.1454602447544,1.20582,-145.0778892942475
437.4789607645197,1.2047,-144.95501223227367
437.8124612842849,1.20362,-144.81791240831743
438.1459618040502,1.2026,-144.7000508770896
438.4794623238155,1.20158,-144.54254703159492
438.81647337536776,1.20049,-144.46164515316315
438.9568946468479,1.20004,-144.38368352343798
